"Plot Title: DRYAS_11C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547755, SEN S/N: 20547755, LBL: -5cm_soil)","Host Connected (LGR S/N: 20547755)","Coupler Attached (LGR S/N: 20547755)","Stopped (LGR S/N: 20547755)","End Of File (LGR S/N: 20547755)"
1617,08/05/22 08:00:00  AM,6.674,,,,
1618,08/05/22 08:30:00  AM,6.775,,,,
1619,08/05/22 09:00:00  AM,6.978,,,,
1620,08/05/22 09:30:00  AM,7.280,,,,
1621,08/05/22 10:00:00  AM,7.481,,,,
1622,08/05/22 10:30:00  AM,7.782,,,,
1623,08/05/22 11:00:00  AM,8.082,,,,
1624,08/05/22 11:30:00  AM,8.382,,,,
1625,08/05/22 12:00:00  PM,8.779,,,,
1626,08/05/22 12:30:00  PM,9.077,,,,
1627,08/05/22 01:00:00  PM,9.373,,,,
1628,08/05/22 01:30:00  PM,9.472,,,,
1629,08/05/22 02:00:00  PM,9.669,,,,
1630,08/05/22 02:30:00  PM,9.866,,,,
1631,08/05/22 03:00:00  PM,10.063,,,,
1632,08/05/22 03:30:00  PM,10.357,,,,
1633,08/05/22 04:00:00  PM,10.553,,,,
1634,08/05/22 04:30:00  PM,10.651,,,,
1635,08/05/22 05:00:00  PM,10.651,,,,
1636,08/05/22 05:30:00  PM,10.651,,,,
1637,08/05/22 06:00:00  PM,10.553,,,,
1638,08/05/22 06:30:00  PM,10.455,,,,
1639,08/05/22 07:00:00  PM,10.357,,,,
1640,08/05/22 07:30:00  PM,10.063,,,,
1641,08/05/22 08:00:00  PM,9.472,,,,
1642,08/05/22 08:30:00  PM,8.978,,,,
1643,08/05/22 09:00:00  PM,8.382,,,,
1644,08/05/22 09:30:00  PM,7.983,,,,
1645,08/05/22 10:00:00  PM,7.682,,,,
1646,08/05/22 10:30:00  PM,7.381,,,,
1647,08/05/22 11:00:00  PM,7.179,,,,
1648,08/05/22 11:30:00  PM,6.978,,,,
1649,08/06/22 12:00:00  AM,6.877,,,,
1650,08/06/22 12:30:00  AM,6.775,,,,
1651,08/06/22 01:00:00  AM,6.573,,,,
1652,08/06/22 01:30:00  AM,6.471,,,,
1653,08/06/22 02:00:00  AM,6.370,,,,
1654,08/06/22 02:30:00  AM,6.166,,,,
1655,08/06/22 03:00:00  AM,6.064,,,,
1656,08/06/22 03:30:00  AM,5.962,,,,
1657,08/06/22 04:00:00  AM,5.757,,,,
1658,08/06/22 04:30:00  AM,5.655,,,,
1659,08/06/22 05:00:00  AM,5.655,,,,
1660,08/06/22 05:30:00  AM,5.757,,,,
1661,08/06/22 06:00:00  AM,5.860,,,,
1662,08/06/22 06:30:00  AM,5.962,,,,
1663,08/06/22 07:00:00  AM,6.064,,,,
1664,08/06/22 07:30:00  AM,6.268,,,,
1665,08/06/22 08:00:00  AM,6.471,,,,
1666,08/06/22 08:30:00  AM,6.877,,,,
1667,08/06/22 09:00:00  AM,6.978,,,,
1668,08/06/22 09:30:00  AM,7.079,,,,
1669,08/06/22 10:00:00  AM,7.179,,,,
1670,08/06/22 10:30:00  AM,7.280,,,,
1671,08/06/22 11:00:00  AM,7.481,,,,
1672,08/06/22 11:30:00  AM,7.582,,,,
1673,08/06/22 12:00:00  PM,7.682,,,,
1674,08/06/22 12:30:00  PM,7.682,,,,
1675,08/06/22 01:00:00  PM,7.882,,,,
1676,08/06/22 01:30:00  PM,8.082,,,,
1677,08/06/22 02:00:00  PM,8.182,,,,
1678,08/06/22 02:30:00  PM,8.282,,,,
1679,08/06/22 03:00:00  PM,8.282,,,,
1680,08/06/22 03:30:00  PM,8.382,,,,
1681,08/06/22 04:00:00  PM,8.282,,,,
1682,08/06/22 04:30:00  PM,8.182,,,,
1683,08/06/22 05:00:00  PM,8.082,,,,
1684,08/06/22 05:30:00  PM,7.983,,,,
1685,08/06/22 06:00:00  PM,7.983,,,,
1686,08/06/22 06:30:00  PM,7.882,,,,
1687,08/06/22 07:00:00  PM,7.782,,,,
1688,08/06/22 07:30:00  PM,7.782,,,,
1689,08/06/22 08:00:00  PM,7.682,,,,
1690,08/06/22 08:30:00  PM,7.582,,,,
1691,08/06/22 09:00:00  PM,7.481,,,,
1692,08/06/22 09:30:00  PM,7.381,,,,
1693,08/06/22 10:00:00  PM,7.280,,,,
1694,08/06/22 10:30:00  PM,7.179,,,,
1695,08/06/22 11:00:00  PM,7.079,,,,
1696,08/06/22 11:30:00  PM,6.877,,,,
1697,08/07/22 12:00:00  AM,6.877,,,,
1698,08/07/22 12:30:00  AM,6.775,,,,
1699,08/07/22 01:00:00  AM,6.573,,,,
1700,08/07/22 01:30:00  AM,6.471,,,,
1701,08/07/22 02:00:00  AM,6.370,,,,
1702,08/07/22 02:30:00  AM,6.268,,,,
1703,08/07/22 03:00:00  AM,6.166,,,,
1704,08/07/22 03:30:00  AM,6.064,,,,
1705,08/07/22 04:00:00  AM,5.962,,,,
1706,08/07/22 04:30:00  AM,5.860,,,,
1707,08/07/22 05:00:00  AM,5.860,,,,
1708,08/07/22 05:30:00  AM,5.860,,,,
1709,08/07/22 06:00:00  AM,5.962,,,,
1710,08/07/22 06:30:00  AM,5.962,,,,
1711,08/07/22 07:00:00  AM,6.064,,,,
1712,08/07/22 07:30:00  AM,6.166,,,,
1713,08/07/22 08:00:00  AM,6.268,,,,
1714,08/07/22 08:30:00  AM,6.370,,,,
1715,08/07/22 09:00:00  AM,6.370,,,,
1716,08/07/22 09:30:00  AM,6.370,,,,
1717,08/07/22 10:00:00  AM,6.471,,,,
1718,08/07/22 10:30:00  AM,6.471,,,,
1719,08/07/22 11:00:00  AM,6.471,,,,
1720,08/07/22 11:30:00  AM,6.573,,,,
1721,08/07/22 12:00:00  PM,9.571,,,,
1722,08/07/22 12:30:00  PM,11.236,,,,
1723,08/07/22 01:00:00  PM,13.076,,,,
1724,08/07/22 01:30:00  PM,13.558,,,,
1725,08/07/22 02:00:00  PM,14.421,,,,
1726,08/07/22 02:30:00  PM,15.473,,,,
1727,08/07/22 03:00:00  PM,15.951,,,,
1728,08/07/22 03:30:00  PM,27.862,,,,
1729,08/07/22 04:00:00  PM,37.384,,,,
1730,08/07/22 04:30:00  PM,40.071,,,,
1731,08/07/22 05:00:00  PM,40.415,,,,
1732,08/07/22 05:30:00  PM,30.356,,,,
1733,08/07/22 05:41:26  PM,,Logged,,,
1734,08/07/22 05:41:27  PM,,,Logged,,
1735,08/07/22 05:41:33  PM,,,,Logged,Logged
