"Plot Title: DRYAS_13T_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547757, SEN S/N: 20547757, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20547757)","Host Connected (LGR S/N: 20547757)","Stopped (LGR S/N: 20547757)","End Of File (LGR S/N: 20547757)"
454,07/12/22 02:30:00  AM,6.166,,,,
455,07/12/22 03:00:00  AM,6.370,,,,
456,07/12/22 03:30:00  AM,6.573,,,,
457,07/12/22 04:00:00  AM,6.471,,,,
458,07/12/22 04:30:00  AM,6.370,,,,
459,07/12/22 05:00:00  AM,6.471,,,,
460,07/12/22 05:30:00  AM,6.370,,,,
461,07/12/22 06:00:00  AM,6.471,,,,
462,07/12/22 06:30:00  AM,6.471,,,,
463,07/12/22 07:00:00  AM,6.573,,,,
464,07/12/22 07:30:00  AM,6.674,,,,
465,07/12/22 08:00:00  AM,6.877,,,,
466,07/12/22 08:30:00  AM,7.179,,,,
467,07/12/22 09:00:00  AM,7.381,,,,
468,07/12/22 09:30:00  AM,7.179,,,,
469,07/12/22 10:00:00  AM,7.079,,,,
470,07/12/22 10:30:00  AM,7.280,,,,
471,07/12/22 11:00:00  AM,7.280,,,,
472,07/12/22 11:30:00  AM,7.682,,,,
473,07/12/22 12:00:00  PM,7.280,,,,
474,07/12/22 12:30:00  PM,7.079,,,,
475,07/12/22 01:00:00  PM,6.877,,,,
476,07/12/22 01:30:00  PM,6.978,,,,
477,07/12/22 02:00:00  PM,7.179,,,,
478,07/12/22 02:30:00  PM,7.179,,,,
479,07/12/22 03:00:00  PM,7.280,,,,
480,07/12/22 03:30:00  PM,7.280,,,,
481,07/12/22 04:00:00  PM,7.481,,,,
482,07/12/22 04:30:00  PM,7.179,,,,
483,07/12/22 05:00:00  PM,7.280,,,,
484,07/12/22 05:30:00  PM,6.775,,,,
485,07/12/22 06:00:00  PM,6.877,,,,
486,07/12/22 06:30:00  PM,6.775,,,,
487,07/12/22 07:00:00  PM,6.370,,,,
488,07/12/22 07:30:00  PM,6.370,,,,
489,07/12/22 08:00:00  PM,6.471,,,,
490,07/12/22 08:30:00  PM,6.370,,,,
491,07/12/22 09:00:00  PM,6.166,,,,
492,07/12/22 09:30:00  PM,6.064,,,,
493,07/12/22 10:00:00  PM,5.962,,,,
494,07/12/22 10:30:00  PM,5.860,,,,
495,07/12/22 11:00:00  PM,5.757,,,,
496,07/12/22 11:30:00  PM,5.757,,,,
497,07/13/22 12:00:00  AM,5.655,,,,
498,07/13/22 12:30:00  AM,5.655,,,,
499,07/13/22 01:00:00  AM,5.552,,,,
500,07/13/22 01:30:00  AM,5.552,,,,
501,07/13/22 02:00:00  AM,5.450,,,,
502,07/13/22 02:30:00  AM,5.450,,,,
503,07/13/22 03:00:00  AM,5.450,,,,
504,07/13/22 03:30:00  AM,5.450,,,,
505,07/13/22 04:00:00  AM,5.347,,,,
506,07/13/22 04:30:00  AM,5.450,,,,
507,07/13/22 05:00:00  AM,5.450,,,,
508,07/13/22 05:30:00  AM,5.552,,,,
509,07/13/22 06:00:00  AM,5.757,,,,
510,07/13/22 06:30:00  AM,5.450,,,,
511,07/13/22 07:00:00  AM,5.552,,,,
512,07/13/22 07:30:00  AM,5.757,,,,
513,07/13/22 08:00:00  AM,5.655,,,,
514,07/13/22 08:30:00  AM,5.757,,,,
515,07/13/22 09:00:00  AM,5.757,,,,
516,07/13/22 09:30:00  AM,6.166,,,,
517,07/13/22 10:00:00  AM,6.166,,,,
518,07/13/22 10:30:00  AM,5.962,,,,
519,07/13/22 11:00:00  AM,6.064,,,,
520,07/13/22 11:30:00  AM,6.064,,,,
521,07/13/22 12:00:00  PM,6.064,,,,
522,07/13/22 12:30:00  PM,5.962,,,,
523,07/13/22 01:00:00  PM,6.064,,,,
524,07/13/22 01:30:00  PM,6.268,,,,
525,07/13/22 02:00:00  PM,6.268,,,,
526,07/13/22 02:30:00  PM,6.166,,,,
527,07/13/22 03:00:00  PM,6.166,,,,
528,07/13/22 03:30:00  PM,5.962,,,,
529,07/13/22 04:00:00  PM,6.268,,,,
530,07/13/22 04:30:00  PM,6.573,,,,
531,07/13/22 05:00:00  PM,6.268,,,,
532,07/13/22 05:30:00  PM,6.370,,,,
533,07/13/22 06:00:00  PM,6.268,,,,
534,07/13/22 06:30:00  PM,6.166,,,,
