"Plot Title: DRYAS_14C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9740235, SEN S/N: 9740235, LBL: -5cm_soil)","Good Battery (LGR S/N: 9740235)","Host Connected (LGR S/N: 9740235)","Coupler Attached (LGR S/N: 9740235)","Stopped (LGR S/N: 9740235)","End Of File (LGR S/N: 9740235)"
1,07/02/22 04:00:00  PM,8.978,Logged,,,,
2,07/02/22 04:15:00  PM,8.879,,,,,
3,07/02/22 04:30:00  PM,8.879,,,,,
4,07/02/22 04:45:00  PM,8.879,,,,,
5,07/02/22 05:00:00  PM,8.680,,,,,
6,07/02/22 05:15:00  PM,8.680,,,,,
7,07/02/22 05:30:00  PM,8.680,,,,,
8,07/02/22 05:45:00  PM,8.581,,,,,
9,07/02/22 06:00:00  PM,8.382,,,,,
10,07/02/22 06:15:00  PM,8.282,,,,,
11,07/02/22 06:30:00  PM,8.282,,,,,
12,07/02/22 06:45:00  PM,8.282,,,,,
13,07/02/22 07:00:00  PM,8.082,,,,,
14,07/02/22 07:15:00  PM,7.983,,,,,
15,07/02/22 07:30:00  PM,7.882,,,,,
16,07/02/22 07:45:00  PM,7.782,,,,,
17,07/02/22 08:00:00  PM,7.782,,,,,
18,07/02/22 08:15:00  PM,7.682,,,,,
19,07/02/22 08:30:00  PM,7.481,,,,,
20,07/02/22 08:45:00  PM,7.381,,,,,
21,07/02/22 09:00:00  PM,7.381,,,,,
22,07/02/22 09:15:00  PM,7.280,,,,,
23,07/02/22 09:30:00  PM,7.179,,,,,
24,07/02/22 09:45:00  PM,7.079,,,,,
25,07/02/22 10:00:00  PM,6.978,,,,,
26,07/02/22 10:15:00  PM,6.877,,,,,
27,07/02/22 10:30:00  PM,6.775,,,,,
28,07/02/22 10:45:00  PM,6.674,,,,,
29,07/02/22 11:00:00  PM,6.573,,,,,
30,07/02/22 11:15:00  PM,6.573,,,,,
31,07/02/22 11:30:00  PM,6.471,,,,,
32,07/02/22 11:45:00  PM,6.370,,,,,
33,07/03/22 12:00:00  AM,6.268,,,,,
34,07/03/22 12:15:00  AM,6.166,,,,,
35,07/03/22 12:30:00  AM,6.166,,,,,
36,07/03/22 12:45:00  AM,6.064,,,,,
37,07/03/22 01:00:00  AM,5.962,,,,,
38,07/03/22 01:15:00  AM,5.962,,,,,
39,07/03/22 01:30:00  AM,5.860,,,,,
40,07/03/22 01:45:00  AM,5.860,,,,,
41,07/03/22 02:00:00  AM,5.860,,,,,
42,07/03/22 02:15:00  AM,5.757,,,,,
43,07/03/22 02:30:00  AM,5.757,,,,,
44,07/03/22 02:45:00  AM,5.655,,,,,
45,07/03/22 03:00:00  AM,5.655,,,,,
46,07/03/22 03:15:00  AM,5.552,,,,,
47,07/03/22 03:30:00  AM,5.450,,,,,
48,07/03/22 03:45:00  AM,5.450,,,,,
49,07/03/22 04:00:00  AM,5.450,,,,,
50,07/03/22 04:15:00  AM,5.450,,,,,
51,07/03/22 04:30:00  AM,5.347,,,,,
52,07/03/22 04:45:00  AM,5.347,,,,,
53,07/03/22 05:00:00  AM,5.244,,,,,
54,07/03/22 05:15:00  AM,5.244,,,,,
55,07/03/22 05:30:00  AM,5.244,,,,,
56,07/03/22 05:45:00  AM,5.244,,,,,
57,07/03/22 06:00:00  AM,5.244,,,,,
58,07/03/22 06:15:00  AM,5.244,,,,,
59,07/03/22 06:30:00  AM,5.347,,,,,
60,07/03/22 06:45:00  AM,5.552,,,,,
61,07/03/22 07:00:00  AM,5.655,,,,,
62,07/03/22 07:15:00  AM,5.757,,,,,
63,07/03/22 07:30:00  AM,6.064,,,,,
64,07/03/22 07:45:00  AM,6.166,,,,,
65,07/03/22 08:00:00  AM,6.268,,,,,
66,07/03/22 08:15:00  AM,6.268,,,,,
67,07/03/22 08:30:00  AM,6.370,,,,,
68,07/03/22 08:45:00  AM,6.471,,,,,
69,07/03/22 09:00:00  AM,6.573,,,,,
70,07/03/22 09:15:00  AM,6.573,,,,,
71,07/03/22 09:30:00  AM,6.573,,,,,
72,07/03/22 09:45:00  AM,6.573,,,,,
73,07/03/22 10:00:00  AM,6.674,,,,,
74,07/03/22 10:15:00  AM,6.775,,,,,
75,07/03/22 10:30:00  AM,6.877,,,,,
76,07/03/22 10:45:00  AM,6.978,,,,,
77,07/03/22 11:00:00  AM,7.079,,,,,
78,07/03/22 11:15:00  AM,7.179,,,,,
79,07/03/22 11:30:00  AM,7.179,,,,,
80,07/03/22 11:45:00  AM,7.179,,,,,
81,07/03/22 12:00:00  PM,7.280,,,,,
82,07/03/22 12:15:00  PM,7.280,,,,,
83,07/03/22 12:30:00  PM,7.280,,,,,
84,07/03/22 12:45:00  PM,7.280,,,,,
85,07/03/22 01:00:00  PM,7.381,,,,,
86,07/03/22 01:15:00  PM,7.381,,,,,
87,07/03/22 01:30:00  PM,7.381,,,,,
88,07/03/22 01:45:00  PM,7.280,,,,,
89,07/03/22 02:00:00  PM,7.381,,,,,
90,07/03/22 02:15:00  PM,7.381,,,,,
91,07/03/22 02:30:00  PM,7.280,,,,,
92,07/03/22 02:45:00  PM,7.179,,,,,
93,07/03/22 03:00:00  PM,7.179,,,,,
94,07/03/22 03:15:00  PM,7.079,,,,,
95,07/03/22 03:30:00  PM,7.079,,,,,
96,07/03/22 03:45:00  PM,6.978,,,,,
97,07/03/22 04:00:00  PM,6.775,,,,,
98,07/03/22 04:15:00  PM,6.775,,,,,
99,07/03/22 04:30:00  PM,6.674,,,,,
100,07/03/22 04:45:00  PM,6.573,,,,,
101,07/03/22 05:00:00  PM,6.573,,,,,
102,07/03/22 05:15:00  PM,6.573,,,,,
103,07/03/22 05:30:00  PM,6.471,,,,,
104,07/03/22 05:45:00  PM,6.471,,,,,
105,07/03/22 06:00:00  PM,6.370,,,,,
106,07/03/22 06:15:00  PM,6.268,,,,,
107,07/03/22 06:30:00  PM,6.166,,,,,
108,07/03/22 06:45:00  PM,6.166,,,,,
109,07/03/22 07:00:00  PM,6.064,,,,,
110,07/03/22 07:15:00  PM,6.064,,,,,
111,07/03/22 07:30:00  PM,5.962,,,,,
112,07/03/22 07:45:00  PM,5.860,,,,,
113,07/03/22 08:00:00  PM,5.757,,,,,
114,07/03/22 08:15:00  PM,5.655,,,,,
115,07/03/22 08:30:00  PM,5.655,,,,,
116,07/03/22 08:45:00  PM,5.552,,,,,
117,07/03/22 09:00:00  PM,5.552,,,,,
118,07/03/22 09:15:00  PM,5.450,,,,,
119,07/03/22 09:30:00  PM,5.347,,,,,
120,07/03/22 09:45:00  PM,5.244,,,,,
121,07/03/22 10:00:00  PM,5.141,,,,,
122,07/03/22 10:15:00  PM,5.037,,,,,
123,07/03/22 10:30:00  PM,4.934,,,,,
124,07/03/22 10:45:00  PM,4.831,,,,,
125,07/03/22 11:00:00  PM,4.727,,,,,
126,07/03/22 11:15:00  PM,4.727,,,,,
127,07/03/22 11:30:00  PM,4.623,,,,,
128,07/03/22 11:45:00  PM,4.623,,,,,
129,07/04/22 12:00:00  AM,4.519,,,,,
130,07/04/22 12:15:00  AM,4.519,,,,,
131,07/04/22 12:30:00  AM,4.519,,,,,
132,07/04/22 12:45:00  AM,4.415,,,,,
133,07/04/22 01:00:00  AM,4.415,,,,,
134,07/04/22 01:15:00  AM,4.415,,,,,
135,07/04/22 01:30:00  AM,4.311,,,,,
136,07/04/22 01:45:00  AM,4.311,,,,,
137,07/04/22 02:00:00  AM,4.311,,,,,
138,07/04/22 02:15:00  AM,4.415,,,,,
139,07/04/22 02:30:00  AM,4.415,,,,,
140,07/04/22 02:45:00  AM,4.519,,,,,
141,07/04/22 03:00:00  AM,4.519,,,,,
142,07/04/22 03:15:00  AM,4.519,,,,,
143,07/04/22 03:30:00  AM,4.519,,,,,
144,07/04/22 03:45:00  AM,4.519,,,,,
145,07/04/22 04:00:00  AM,4.519,,,,,
146,07/04/22 04:15:00  AM,4.519,,,,,
147,07/04/22 04:30:00  AM,4.623,,,,,
148,07/04/22 04:45:00  AM,4.623,,,,,
149,07/04/22 05:00:00  AM,4.623,,,,,
150,07/04/22 05:15:00  AM,4.727,,,,,
151,07/04/22 05:30:00  AM,4.727,,,,,
152,07/04/22 05:45:00  AM,4.831,,,,,
153,07/04/22 06:00:00  AM,4.831,,,,,
154,07/04/22 06:15:00  AM,4.934,,,,,
155,07/04/22 06:30:00  AM,4.934,,,,,
156,07/04/22 06:45:00  AM,5.037,,,,,
157,07/04/22 07:00:00  AM,5.141,,,,,
158,07/04/22 07:15:00  AM,5.244,,,,,
159,07/04/22 07:30:00  AM,5.347,,,,,
160,07/04/22 07:45:00  AM,5.552,,,,,
161,07/04/22 08:00:00  AM,5.757,,,,,
162,07/04/22 08:15:00  AM,5.962,,,,,
163,07/04/22 08:30:00  AM,6.166,,,,,
164,07/04/22 08:45:00  AM,6.370,,,,,
165,07/04/22 09:00:00  AM,6.573,,,,,
166,07/04/22 09:15:00  AM,6.877,,,,,
167,07/04/22 09:30:00  AM,7.179,,,,,
168,07/04/22 09:45:00  AM,7.481,,,,,
169,07/04/22 10:00:00  AM,7.682,,,,,
170,07/04/22 10:15:00  AM,7.882,,,,,
171,07/04/22 10:30:00  AM,8.182,,,,,
172,07/04/22 10:45:00  AM,8.481,,,,,
173,07/04/22 11:00:00  AM,8.779,,,,,
174,07/04/22 11:15:00  AM,8.879,,,,,
175,07/04/22 11:30:00  AM,9.077,,,,,
176,07/04/22 11:45:00  AM,9.176,,,,,
177,07/04/22 12:00:00  PM,9.373,,,,,
178,07/04/22 12:15:00  PM,9.472,,,,,
179,07/04/22 12:30:00  PM,9.571,,,,,
180,07/04/22 12:45:00  PM,9.768,,,,,
181,07/04/22 01:00:00  PM,9.866,,,,,
182,07/04/22 01:15:00  PM,9.866,,,,,
183,07/04/22 01:30:00  PM,9.965,,,,,
184,07/04/22 01:45:00  PM,9.965,,,,,
185,07/04/22 02:00:00  PM,9.965,,,,,
186,07/04/22 02:15:00  PM,9.965,,,,,
187,07/04/22 02:30:00  PM,9.965,,,,,
188,07/04/22 02:45:00  PM,9.866,,,,,
189,07/04/22 03:00:00  PM,9.866,,,,,
190,07/04/22 03:15:00  PM,9.768,,,,,
191,07/04/22 03:30:00  PM,9.669,,,,,
192,07/04/22 03:45:00  PM,9.472,,,,,
193,07/04/22 04:00:00  PM,9.373,,,,,
194,07/04/22 04:15:00  PM,9.275,,,,,
195,07/04/22 04:30:00  PM,9.176,,,,,
196,07/04/22 04:45:00  PM,8.978,,,,,
197,07/04/22 05:00:00  PM,8.779,,,,,
198,07/04/22 05:15:00  PM,8.680,,,,,
199,07/04/22 05:30:00  PM,8.581,,,,,
200,07/04/22 05:45:00  PM,8.382,,,,,
201,07/04/22 06:00:00  PM,8.182,,,,,
202,07/04/22 06:15:00  PM,8.082,,,,,
203,07/04/22 06:30:00  PM,7.882,,,,,
204,07/04/22 06:45:00  PM,7.782,,,,,
205,07/04/22 07:00:00  PM,7.582,,,,,
206,07/04/22 07:15:00  PM,7.481,,,,,
207,07/04/22 07:30:00  PM,7.280,,,,,
208,07/04/22 07:45:00  PM,7.079,,,,,
209,07/04/22 08:00:00  PM,6.978,,,,,
210,07/04/22 08:15:00  PM,6.775,,,,,
211,07/04/22 08:30:00  PM,6.573,,,,,
212,07/04/22 08:45:00  PM,6.573,,,,,
213,07/04/22 09:00:00  PM,6.471,,,,,
214,07/04/22 09:15:00  PM,6.370,,,,,
215,07/04/22 09:30:00  PM,6.268,,,,,
216,07/04/22 09:45:00  PM,6.166,,,,,
217,07/04/22 10:00:00  PM,6.064,,,,,
218,07/04/22 10:15:00  PM,5.962,,,,,
219,07/04/22 10:30:00  PM,5.757,,,,,
220,07/04/22 10:45:00  PM,5.655,,,,,
221,07/04/22 11:00:00  PM,5.655,,,,,
222,07/04/22 11:15:00  PM,5.655,,,,,
223,07/04/22 11:30:00  PM,5.655,,,,,
224,07/04/22 11:45:00  PM,5.655,,,,,
225,07/05/22 12:00:00  AM,5.655,,,,,
226,07/05/22 12:15:00  AM,5.655,,,,,
227,07/05/22 12:30:00  AM,5.655,,,,,
228,07/05/22 12:45:00  AM,5.757,,,,,
229,07/05/22 01:00:00  AM,5.860,,,,,
230,07/05/22 01:15:00  AM,5.860,,,,,
231,07/05/22 01:30:00  AM,5.962,,,,,
232,07/05/22 01:45:00  AM,6.064,,,,,
233,07/05/22 02:00:00  AM,6.166,,,,,
234,07/05/22 02:15:00  AM,6.370,,,,,
235,07/05/22 02:30:00  AM,6.573,,,,,
236,07/05/22 02:45:00  AM,6.674,,,,,
237,07/05/22 03:00:00  AM,6.877,,,,,
238,07/05/22 03:15:00  AM,6.978,,,,,
239,07/05/22 03:30:00  AM,7.179,,,,,
240,07/05/22 03:45:00  AM,7.280,,,,,
241,07/05/22 04:00:00  AM,7.481,,,,,
242,07/05/22 04:15:00  AM,7.682,,,,,
243,07/05/22 04:30:00  AM,7.582,,,,,
244,07/05/22 04:45:00  AM,7.481,,,,,
245,07/05/22 05:00:00  AM,7.481,,,,,
246,07/05/22 05:15:00  AM,7.582,,,,,
247,07/05/22 05:30:00  AM,7.882,,,,,
248,07/05/22 05:45:00  AM,7.983,,,,,
249,07/05/22 06:00:00  AM,8.182,,,,,
250,07/05/22 06:15:00  AM,8.382,,,,,
251,07/05/22 06:30:00  AM,8.481,,,,,
252,07/05/22 06:45:00  AM,8.779,,,,,
253,07/05/22 07:00:00  AM,8.978,,,,,
254,07/05/22 07:15:00  AM,9.275,,,,,
255,07/05/22 07:30:00  AM,9.373,,,,,
256,07/05/22 07:45:00  AM,9.571,,,,,
257,07/05/22 08:00:00  AM,9.768,,,,,
258,07/05/22 08:15:00  AM,10.063,,,,,
259,07/05/22 08:30:00  AM,10.259,,,,,
260,07/05/22 08:45:00  AM,10.357,,,,,
261,07/05/22 09:00:00  AM,10.553,,,,,
262,07/05/22 09:15:00  AM,10.748,,,,,
263,07/05/22 09:30:00  AM,10.944,,,,,
264,07/05/22 09:45:00  AM,11.041,,,,,
265,07/05/22 10:00:00  AM,11.236,,,,,
266,07/05/22 10:15:00  AM,11.431,,,,,
267,07/05/22 10:30:00  AM,11.431,,,,,
268,07/05/22 10:45:00  AM,11.625,,,,,
269,07/05/22 11:00:00  AM,11.722,,,,,
270,07/05/22 11:15:00  AM,11.819,,,,,
271,07/05/22 11:30:00  AM,11.819,,,,,
272,07/05/22 11:45:00  AM,11.819,,,,,
273,07/05/22 12:00:00  PM,11.722,,,,,
274,07/05/22 12:15:00  PM,11.722,,,,,
275,07/05/22 12:30:00  PM,11.819,,,,,
276,07/05/22 12:45:00  PM,11.916,,,,,
277,07/05/22 01:00:00  PM,11.916,,,,,
278,07/05/22 01:15:00  PM,11.916,,,,,
279,07/05/22 01:30:00  PM,11.916,,,,,
280,07/05/22 01:45:00  PM,11.916,,,,,
281,07/05/22 02:00:00  PM,11.819,,,,,
282,07/05/22 02:15:00  PM,11.819,,,,,
283,07/05/22 02:30:00  PM,11.819,,,,,
284,07/05/22 02:45:00  PM,11.819,,,,,
285,07/05/22 03:00:00  PM,11.722,,,,,
286,07/05/22 03:15:00  PM,11.625,,,,,
287,07/05/22 03:30:00  PM,11.625,,,,,
288,07/05/22 03:45:00  PM,11.431,,,,,
289,07/05/22 04:00:00  PM,11.236,,,,,
290,07/05/22 04:15:00  PM,11.041,,,,,
291,07/05/22 04:30:00  PM,10.944,,,,,
292,07/05/22 04:45:00  PM,10.944,,,,,
293,07/05/22 05:00:00  PM,10.846,,,,,
294,07/05/22 05:15:00  PM,10.748,,,,,
295,07/05/22 05:30:00  PM,10.553,,,,,
296,07/05/22 05:45:00  PM,10.455,,,,,
297,07/05/22 06:00:00  PM,10.357,,,,,
298,07/05/22 06:15:00  PM,10.259,,,,,
299,07/05/22 06:30:00  PM,10.063,,,,,
300,07/05/22 06:45:00  PM,9.965,,,,,
301,07/05/22 07:00:00  PM,9.768,,,,,
302,07/05/22 07:15:00  PM,9.571,,,,,
303,07/05/22 07:30:00  PM,9.373,,,,,
304,07/05/22 07:45:00  PM,9.176,,,,,
305,07/05/22 08:00:00  PM,8.978,,,,,
306,07/05/22 08:15:00  PM,8.879,,,,,
307,07/05/22 08:30:00  PM,8.680,,,,,
308,07/05/22 08:45:00  PM,8.481,,,,,
309,07/05/22 09:00:00  PM,8.382,,,,,
310,07/05/22 09:15:00  PM,8.282,,,,,
311,07/05/22 09:30:00  PM,8.182,,,,,
312,07/05/22 09:45:00  PM,8.082,,,,,
313,07/05/22 10:00:00  PM,7.882,,,,,
314,07/05/22 10:15:00  PM,7.782,,,,,
315,07/05/22 10:30:00  PM,7.682,,,,,
316,07/05/22 10:45:00  PM,7.582,,,,,
317,07/05/22 11:00:00  PM,7.481,,,,,
318,07/05/22 11:15:00  PM,7.481,,,,,
319,07/05/22 11:30:00  PM,7.280,,,,,
320,07/05/22 11:45:00  PM,7.179,,,,,
321,07/06/22 12:00:00  AM,7.179,,,,,
322,07/06/22 12:15:00  AM,7.079,,,,,
323,07/06/22 12:30:00  AM,6.978,,,,,
324,07/06/22 12:45:00  AM,6.877,,,,,
325,07/06/22 01:00:00  AM,6.877,,,,,
326,07/06/22 01:15:00  AM,6.775,,,,,
327,07/06/22 01:30:00  AM,6.775,,,,,
328,07/06/22 01:45:00  AM,6.775,,,,,
329,07/06/22 02:00:00  AM,6.775,,,,,
330,07/06/22 02:15:00  AM,6.775,,,,,
331,07/06/22 02:30:00  AM,6.775,,,,,
332,07/06/22 02:45:00  AM,6.775,,,,,
333,07/06/22 03:00:00  AM,6.775,,,,,
334,07/06/22 03:15:00  AM,6.775,,,,,
335,07/06/22 03:30:00  AM,6.775,,,,,
336,07/06/22 03:45:00  AM,6.775,,,,,
337,07/06/22 04:00:00  AM,6.775,,,,,
338,07/06/22 04:15:00  AM,6.775,,,,,
339,07/06/22 04:30:00  AM,6.877,,,,,
340,07/06/22 04:45:00  AM,6.877,,,,,
341,07/06/22 05:00:00  AM,6.877,,,,,
342,07/06/22 05:15:00  AM,6.978,,,,,
343,07/06/22 05:30:00  AM,6.978,,,,,
344,07/06/22 05:45:00  AM,6.978,,,,,
345,07/06/22 06:00:00  AM,6.877,,,,,
346,07/06/22 06:15:00  AM,6.775,,,,,
347,07/06/22 06:30:00  AM,6.674,,,,,
348,07/06/22 06:45:00  AM,6.471,,,,,
349,07/06/22 07:00:00  AM,6.268,,,,,
350,07/06/22 07:15:00  AM,6.166,,,,,
351,07/06/22 07:30:00  AM,6.166,,,,,
352,07/06/22 07:45:00  AM,6.064,,,,,
353,07/06/22 08:00:00  AM,6.064,,,,,
354,07/06/22 08:15:00  AM,6.166,,,,,
355,07/06/22 08:30:00  AM,6.268,,,,,
356,07/06/22 08:45:00  AM,6.370,,,,,
357,07/06/22 09:00:00  AM,6.370,,,,,
358,07/06/22 09:15:00  AM,6.370,,,,,
359,07/06/22 09:30:00  AM,6.471,,,,,
360,07/06/22 09:45:00  AM,6.674,,,,,
361,07/06/22 10:00:00  AM,6.775,,,,,
362,07/06/22 10:15:00  AM,6.775,,,,,
363,07/06/22 10:30:00  AM,6.877,,,,,
364,07/06/22 10:45:00  AM,6.978,,,,,
365,07/06/22 11:00:00  AM,6.978,,,,,
366,07/06/22 11:15:00  AM,7.079,,,,,
367,07/06/22 11:30:00  AM,7.079,,,,,
368,07/06/22 11:45:00  AM,7.179,,,,,
369,07/06/22 12:00:00  PM,7.179,,,,,
370,07/06/22 12:15:00  PM,7.280,,,,,
371,07/06/22 12:30:00  PM,7.280,,,,,
372,07/06/22 12:45:00  PM,7.280,,,,,
373,07/06/22 01:00:00  PM,7.280,,,,,
374,07/06/22 01:15:00  PM,7.179,,,,,
375,07/06/22 01:30:00  PM,7.079,,,,,
376,07/06/22 01:45:00  PM,7.079,,,,,
377,07/06/22 02:00:00  PM,7.179,,,,,
378,07/06/22 02:15:00  PM,7.179,,,,,
379,07/06/22 02:30:00  PM,7.280,,,,,
380,07/06/22 02:45:00  PM,7.280,,,,,
381,07/06/22 03:00:00  PM,7.481,,,,,
382,07/06/22 03:15:00  PM,7.582,,,,,
383,07/06/22 03:30:00  PM,7.682,,,,,
384,07/06/22 03:45:00  PM,7.782,,,,,
385,07/06/22 04:00:00  PM,7.882,,,,,
386,07/06/22 04:15:00  PM,7.882,,,,,
387,07/06/22 04:30:00  PM,7.782,,,,,
388,07/06/22 04:45:00  PM,7.782,,,,,
389,07/06/22 05:00:00  PM,7.682,,,,,
390,07/06/22 05:15:00  PM,7.682,,,,,
391,07/06/22 05:30:00  PM,7.582,,,,,
392,07/06/22 05:45:00  PM,7.582,,,,,
393,07/06/22 06:00:00  PM,7.582,,,,,
394,07/06/22 06:15:00  PM,7.582,,,,,
395,07/06/22 06:30:00  PM,7.481,,,,,
396,07/06/22 06:45:00  PM,7.481,,,,,
397,07/06/22 07:00:00  PM,7.481,,,,,
398,07/06/22 07:15:00  PM,7.381,,,,,
399,07/06/22 07:30:00  PM,7.381,,,,,
400,07/06/22 07:45:00  PM,7.381,,,,,
401,07/06/22 08:00:00  PM,7.280,,,,,
402,07/06/22 08:15:00  PM,7.280,,,,,
403,07/06/22 08:30:00  PM,7.179,,,,,
404,07/06/22 08:45:00  PM,7.079,,,,,
405,07/06/22 09:00:00  PM,6.978,,,,,
406,07/06/22 09:15:00  PM,6.877,,,,,
407,07/06/22 09:30:00  PM,6.775,,,,,
408,07/06/22 09:45:00  PM,6.674,,,,,
409,07/06/22 10:00:00  PM,6.573,,,,,
410,07/06/22 10:15:00  PM,6.573,,,,,
411,07/06/22 10:30:00  PM,6.471,,,,,
412,07/06/22 10:45:00  PM,6.370,,,,,
413,07/06/22 11:00:00  PM,6.370,,,,,
414,07/06/22 11:15:00  PM,6.268,,,,,
415,07/06/22 11:30:00  PM,6.268,,,,,
416,07/06/22 11:45:00  PM,6.166,,,,,
417,07/07/22 12:00:00  AM,6.064,,,,,
418,07/07/22 12:15:00  AM,6.064,,,,,
419,07/07/22 12:30:00  AM,6.064,,,,,
420,07/07/22 12:45:00  AM,5.962,,,,,
421,07/07/22 01:00:00  AM,5.860,,,,,
422,07/07/22 01:15:00  AM,5.860,,,,,
423,07/07/22 01:30:00  AM,5.860,,,,,
424,07/07/22 01:45:00  AM,5.757,,,,,
425,07/07/22 02:00:00  AM,5.757,,,,,
426,07/07/22 02:15:00  AM,5.860,,,,,
427,07/07/22 02:30:00  AM,5.860,,,,,
428,07/07/22 02:45:00  AM,5.962,,,,,
429,07/07/22 03:00:00  AM,6.064,,,,,
430,07/07/22 03:15:00  AM,6.370,,,,,
431,07/07/22 03:30:00  AM,6.573,,,,,
432,07/07/22 03:45:00  AM,6.877,,,,,
433,07/07/22 04:00:00  AM,7.079,,,,,
434,07/07/22 04:15:00  AM,7.481,,,,,
435,07/07/22 04:30:00  AM,7.682,,,,,
436,07/07/22 04:45:00  AM,7.682,,,,,
437,07/07/22 05:00:00  AM,7.782,,,,,
438,07/07/22 05:15:00  AM,7.882,,,,,
439,07/07/22 05:30:00  AM,7.983,,,,,
440,07/07/22 05:45:00  AM,8.282,,,,,
441,07/07/22 06:00:00  AM,8.481,,,,,
442,07/07/22 06:15:00  AM,8.680,,,,,
443,07/07/22 06:30:00  AM,8.978,,,,,
444,07/07/22 06:45:00  AM,9.077,,,,,
445,07/07/22 07:00:00  AM,9.275,,,,,
446,07/07/22 07:15:00  AM,9.472,,,,,
447,07/07/22 07:30:00  AM,9.669,,,,,
448,07/07/22 07:45:00  AM,9.866,,,,,
449,07/07/22 08:00:00  AM,10.063,,,,,
450,07/07/22 08:15:00  AM,10.259,,,,,
451,07/07/22 08:30:00  AM,10.455,,,,,
452,07/07/22 08:45:00  AM,10.553,,,,,
453,07/07/22 09:00:00  AM,10.748,,,,,
454,07/07/22 09:15:00  AM,10.944,,,,,
455,07/07/22 09:30:00  AM,11.041,,,,,
456,07/07/22 09:45:00  AM,11.236,,,,,
457,07/07/22 10:00:00  AM,11.334,,,,,
458,07/07/22 10:15:00  AM,11.431,,,,,
459,07/07/22 10:30:00  AM,11.431,,,,,
460,07/07/22 10:45:00  AM,11.528,,,,,
461,07/07/22 11:00:00  AM,11.722,,,,,
462,07/07/22 11:15:00  AM,11.819,,,,,
463,07/07/22 11:30:00  AM,11.916,,,,,
464,07/07/22 11:45:00  AM,12.013,,,,,
465,07/07/22 12:00:00  PM,12.110,,,,,
466,07/07/22 12:15:00  PM,12.110,,,,,
467,07/07/22 12:30:00  PM,12.207,,,,,
468,07/07/22 12:45:00  PM,12.207,,,,,
469,07/07/22 01:00:00  PM,12.304,,,,,
470,07/07/22 01:15:00  PM,12.304,,,,,
471,07/07/22 01:30:00  PM,12.304,,,,,
472,07/07/22 01:45:00  PM,12.304,,,,,
473,07/07/22 02:00:00  PM,12.207,,,,,
474,07/07/22 02:15:00  PM,12.110,,,,,
475,07/07/22 02:30:00  PM,12.110,,,,,
476,07/07/22 02:45:00  PM,12.013,,,,,
477,07/07/22 03:00:00  PM,11.916,,,,,
478,07/07/22 03:15:00  PM,11.722,,,,,
479,07/07/22 03:30:00  PM,11.528,,,,,
480,07/07/22 03:45:00  PM,11.334,,,,,
481,07/07/22 04:00:00  PM,11.236,,,,,
482,07/07/22 04:15:00  PM,11.139,,,,,
483,07/07/22 04:30:00  PM,11.041,,,,,
484,07/07/22 04:45:00  PM,10.944,,,,,
485,07/07/22 05:00:00  PM,10.748,,,,,
486,07/07/22 05:15:00  PM,10.553,,,,,
487,07/07/22 05:30:00  PM,10.455,,,,,
488,07/07/22 05:45:00  PM,10.259,,,,,
489,07/07/22 06:00:00  PM,10.063,,,,,
490,07/07/22 06:15:00  PM,9.965,,,,,
491,07/07/22 06:30:00  PM,9.768,,,,,
492,07/07/22 06:45:00  PM,9.669,,,,,
493,07/07/22 07:00:00  PM,9.472,,,,,
494,07/07/22 07:15:00  PM,9.275,,,,,
495,07/07/22 07:30:00  PM,9.176,,,,,
496,07/07/22 07:45:00  PM,8.978,,,,,
497,07/07/22 08:00:00  PM,8.879,,,,,
498,07/07/22 08:15:00  PM,8.779,,,,,
499,07/07/22 08:30:00  PM,8.581,,,,,
500,07/07/22 08:45:00  PM,8.481,,,,,
501,07/07/22 09:00:00  PM,8.382,,,,,
502,07/07/22 09:15:00  PM,8.282,,,,,
503,07/07/22 09:30:00  PM,8.082,,,,,
504,07/07/22 09:45:00  PM,7.983,,,,,
505,07/07/22 10:00:00  PM,7.882,,,,,
506,07/07/22 10:15:00  PM,7.782,,,,,
507,07/07/22 10:30:00  PM,7.682,,,,,
508,07/07/22 10:45:00  PM,7.582,,,,,
509,07/07/22 11:00:00  PM,7.481,,,,,
510,07/07/22 11:15:00  PM,7.381,,,,,
511,07/07/22 11:30:00  PM,7.280,,,,,
512,07/07/22 11:45:00  PM,7.280,,,,,
513,07/08/22 12:00:00  AM,7.280,,,,,
514,07/08/22 12:15:00  AM,7.280,,,,,
515,07/08/22 12:30:00  AM,7.280,,,,,
516,07/08/22 12:45:00  AM,7.381,,,,,
517,07/08/22 01:00:00  AM,7.481,,,,,
518,07/08/22 01:15:00  AM,7.582,,,,,
519,07/08/22 01:30:00  AM,7.682,,,,,
520,07/08/22 01:45:00  AM,7.882,,,,,
521,07/08/22 02:00:00  AM,7.983,,,,,
522,07/08/22 02:15:00  AM,7.983,,,,,
523,07/08/22 02:30:00  AM,8.082,,,,,
524,07/08/22 02:45:00  AM,8.182,,,,,
525,07/08/22 03:00:00  AM,8.182,,,,,
526,07/08/22 03:15:00  AM,8.282,,,,,
527,07/08/22 03:30:00  AM,8.382,,,,,
528,07/08/22 03:45:00  AM,8.382,,,,,
529,07/08/22 04:00:00  AM,8.481,,,,,
530,07/08/22 04:15:00  AM,8.581,,,,,
531,07/08/22 04:30:00  AM,8.680,,,,,
