"Plot Title: DRYAS_13C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422515, SEN S/N: 20422515, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20422515)","Host Connected (LGR S/N: 20422515)","Stopped (LGR S/N: 20422515)","End Of File (LGR S/N: 20422515)"
233,07/07/22 12:00:00  PM,8.879,,,,
234,07/07/22 12:30:00  PM,9.373,,,,
235,07/07/22 01:00:00  PM,9.768,,,,
236,07/07/22 01:30:00  PM,10.161,,,,
237,07/07/22 02:00:00  PM,10.357,,,,
238,07/07/22 02:30:00  PM,10.455,,,,
239,07/07/22 03:00:00  PM,10.553,,,,
240,07/07/22 03:30:00  PM,10.455,,,,
241,07/07/22 04:00:00  PM,10.357,,,,
242,07/07/22 04:30:00  PM,10.259,,,,
243,07/07/22 05:00:00  PM,10.063,,,,
244,07/07/22 05:30:00  PM,9.669,,,,
245,07/07/22 06:00:00  PM,9.077,,,,
246,07/07/22 06:30:00  PM,8.581,,,,
247,07/07/22 07:00:00  PM,8.182,,,,
248,07/07/22 07:30:00  PM,7.882,,,,
249,07/07/22 08:00:00  PM,7.582,,,,
250,07/07/22 08:30:00  PM,7.481,,,,
251,07/07/22 09:00:00  PM,7.280,,,,
252,07/07/22 09:30:00  PM,7.179,,,,
253,07/07/22 10:00:00  PM,6.978,,,,
254,07/07/22 10:30:00  PM,6.775,,,,
255,07/07/22 11:00:00  PM,6.471,,,,
256,07/07/22 11:30:00  PM,6.268,,,,
257,07/08/22 12:00:00  AM,6.166,,,,
258,07/08/22 12:30:00  AM,6.064,,,,
259,07/08/22 01:00:00  AM,6.064,,,,
260,07/08/22 01:30:00  AM,5.962,,,,
261,07/08/22 02:00:00  AM,5.962,,,,
262,07/08/22 02:30:00  AM,5.860,,,,
263,07/08/22 03:00:00  AM,5.860,,,,
264,07/08/22 03:30:00  AM,5.860,,,,
265,07/08/22 04:00:00  AM,5.860,,,,
266,07/08/22 04:30:00  AM,5.860,,,,
267,07/08/22 05:00:00  AM,5.962,,,,
268,07/08/22 05:30:00  AM,5.962,,,,
269,07/08/22 06:00:00  AM,6.166,,,,
