"Plot Title: MEAD_11T_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553059, SEN S/N: 20553059, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20553059)","Host Connected (LGR S/N: 20553059)","Stopped (LGR S/N: 20553059)","End Of File (LGR S/N: 20553059)"
306,07/03/22 06:15:00  PM,3.367,,,,
307,07/03/22 06:30:00  PM,3.367,,,,
308,07/03/22 06:45:00  PM,3.367,,,,
309,07/03/22 07:00:00  PM,3.261,,,,
310,07/03/22 07:15:00  PM,3.261,,,,
311,07/03/22 07:30:00  PM,3.261,,,,
312,07/03/22 07:45:00  PM,3.261,,,,
313,07/03/22 08:00:00  PM,3.261,,,,
314,07/03/22 08:15:00  PM,3.155,,,,
315,07/03/22 08:30:00  PM,3.155,,,,
316,07/03/22 08:45:00  PM,3.155,,,,
317,07/03/22 09:00:00  PM,3.155,,,,
318,07/03/22 09:15:00  PM,3.049,,,,
319,07/03/22 09:30:00  PM,3.049,,,,
320,07/03/22 09:45:00  PM,3.049,,,,
321,07/03/22 10:00:00  PM,3.049,,,,
322,07/03/22 10:15:00  PM,3.049,,,,
323,07/03/22 10:30:00  PM,2.943,,,,
324,07/03/22 10:45:00  PM,2.943,,,,
325,07/03/22 11:00:00  PM,2.837,,,,
326,07/03/22 11:15:00  PM,2.837,,,,
327,07/03/22 11:30:00  PM,2.837,,,,
328,07/03/22 11:45:00  PM,2.730,,,,
329,07/04/22 12:00:00  AM,2.730,,,,
330,07/04/22 12:15:00  AM,2.624,,,,
331,07/04/22 12:30:00  AM,2.624,,,,
332,07/04/22 12:45:00  AM,2.624,,,,
333,07/04/22 01:00:00  AM,2.624,,,,
334,07/04/22 01:15:00  AM,2.517,,,,
335,07/04/22 01:30:00  AM,2.517,,,,
336,07/04/22 01:45:00  AM,2.517,,,,
337,07/04/22 02:00:00  AM,2.517,,,,
338,07/04/22 02:15:00  AM,2.410,,,,
339,07/04/22 02:30:00  AM,2.410,,,,
340,07/04/22 02:45:00  AM,2.410,,,,
341,07/04/22 03:00:00  AM,2.410,,,,
342,07/04/22 03:15:00  AM,2.410,,,,
343,07/04/22 03:30:00  AM,2.410,,,,
344,07/04/22 03:45:00  AM,2.410,,,,
345,07/04/22 04:00:00  AM,2.410,,,,
346,07/04/22 04:15:00  AM,2.410,,,,
347,07/04/22 04:30:00  AM,2.410,,,,
348,07/04/22 04:45:00  AM,2.410,,,,
349,07/04/22 05:00:00  AM,2.410,,,,
350,07/04/22 05:15:00  AM,2.410,,,,
351,07/04/22 05:30:00  AM,2.410,,,,
352,07/04/22 05:45:00  AM,2.410,,,,
353,07/04/22 06:00:00  AM,2.303,,,,
354,07/04/22 06:15:00  AM,2.303,,,,
355,07/04/22 06:30:00  AM,2.303,,,,
356,07/04/22 06:45:00  AM,2.410,,,,
357,07/04/22 07:00:00  AM,2.303,,,,
358,07/04/22 07:15:00  AM,2.410,,,,
359,07/04/22 07:30:00  AM,2.410,,,,
360,07/04/22 07:45:00  AM,2.410,,,,
361,07/04/22 08:00:00  AM,2.410,,,,
362,07/04/22 08:15:00  AM,2.410,,,,
363,07/04/22 08:30:00  AM,2.517,,,,
364,07/04/22 08:45:00  AM,2.517,,,,
365,07/04/22 09:00:00  AM,2.517,,,,
366,07/04/22 09:15:00  AM,2.624,,,,
367,07/04/22 09:30:00  AM,2.624,,,,
368,07/04/22 09:45:00  AM,2.730,,,,
369,07/04/22 10:00:00  AM,2.837,,,,
370,07/04/22 10:15:00  AM,2.837,,,,
371,07/04/22 10:30:00  AM,2.943,,,,
372,07/04/22 10:45:00  AM,2.943,,,,
373,07/04/22 11:00:00  AM,3.049,,,,
374,07/04/22 11:15:00  AM,3.155,,,,
375,07/04/22 11:30:00  AM,3.261,,,,
376,07/04/22 11:45:00  AM,3.367,,,,
377,07/04/22 12:00:00  PM,3.472,,,,
378,07/04/22 12:15:00  PM,3.578,,,,
379,07/04/22 12:30:00  PM,3.683,,,,
380,07/04/22 12:45:00  PM,3.788,,,,
381,07/04/22 01:00:00  PM,3.893,,,,
382,07/04/22 01:15:00  PM,3.998,,,,
383,07/04/22 01:30:00  PM,4.102,,,,
384,07/04/22 01:45:00  PM,4.207,,,,
385,07/04/22 02:00:00  PM,4.311,,,,
386,07/04/22 02:15:00  PM,4.415,,,,
387,07/04/22 02:30:00  PM,4.519,,,,
388,07/04/22 02:45:00  PM,4.623,,,,
389,07/04/22 03:00:00  PM,4.727,,,,
390,07/04/22 03:15:00  PM,4.831,,,,
391,07/04/22 03:30:00  PM,4.831,,,,
392,07/04/22 03:45:00  PM,4.934,,,,
393,07/04/22 04:00:00  PM,4.934,,,,
394,07/04/22 04:15:00  PM,5.037,,,,
395,07/04/22 04:30:00  PM,5.037,,,,
396,07/04/22 04:45:00  PM,5.037,,,,
397,07/04/22 05:00:00  PM,5.141,,,,
398,07/04/22 05:15:00  PM,5.141,,,,
399,07/04/22 05:30:00  PM,5.141,,,,
400,07/04/22 05:45:00  PM,5.141,,,,
401,07/04/22 06:00:00  PM,5.141,,,,
402,07/04/22 06:15:00  PM,5.141,,,,
403,07/04/22 06:30:00  PM,5.141,,,,
404,07/04/22 06:45:00  PM,5.037,,,,
405,07/04/22 07:00:00  PM,5.141,,,,
406,07/04/22 07:15:00  PM,5.141,,,,
407,07/04/22 07:30:00  PM,5.037,,,,
408,07/04/22 07:45:00  PM,5.037,,,,
409,07/04/22 08:00:00  PM,5.037,,,,
410,07/04/22 08:15:00  PM,5.037,,,,
411,07/04/22 08:30:00  PM,4.934,,,,
412,07/04/22 08:45:00  PM,4.934,,,,
413,07/04/22 09:00:00  PM,4.831,,,,
414,07/04/22 09:15:00  PM,4.831,,,,
415,07/04/22 09:30:00  PM,4.727,,,,
416,07/04/22 09:45:00  PM,4.727,,,,
417,07/04/22 10:00:00  PM,4.623,,,,
418,07/04/22 10:15:00  PM,4.623,,,,
419,07/04/22 10:30:00  PM,4.519,,,,
420,07/04/22 10:45:00  PM,4.519,,,,
421,07/04/22 11:00:00  PM,4.415,,,,
422,07/04/22 11:15:00  PM,4.311,,,,
423,07/04/22 11:30:00  PM,4.311,,,,
424,07/04/22 11:45:00  PM,4.207,,,,
425,07/05/22 12:00:00  AM,4.207,,,,
426,07/05/22 12:15:00  AM,4.102,,,,
427,07/05/22 12:30:00  AM,4.102,,,,
428,07/05/22 12:45:00  AM,3.998,,,,
429,07/05/22 01:00:00  AM,3.893,,,,
430,07/05/22 01:15:00  AM,3.893,,,,
431,07/05/22 01:30:00  AM,3.788,,,,
432,07/05/22 01:45:00  AM,3.788,,,,
433,07/05/22 02:00:00  AM,3.683,,,,
434,07/05/22 02:15:00  AM,3.683,,,,
435,07/05/22 02:30:00  AM,3.578,,,,
436,07/05/22 02:45:00  AM,3.578,,,,
437,07/05/22 03:00:00  AM,3.472,,,,
438,07/05/22 03:15:00  AM,3.472,,,,
439,07/05/22 03:30:00  AM,3.472,,,,
440,07/05/22 03:45:00  AM,3.367,,,,
441,07/05/22 04:00:00  AM,3.367,,,,
442,07/05/22 04:15:00  AM,3.367,,,,
443,07/05/22 04:30:00  AM,3.367,,,,
444,07/05/22 04:45:00  AM,3.367,,,,
445,07/05/22 05:00:00  AM,3.261,,,,
446,07/05/22 05:15:00  AM,3.261,,,,
447,07/05/22 05:30:00  AM,3.261,,,,
448,07/05/22 05:45:00  AM,3.261,,,,
449,07/05/22 06:00:00  AM,3.261,,,,
450,07/05/22 06:15:00  AM,3.261,,,,
451,07/05/22 06:30:00  AM,3.261,,,,
452,07/05/22 06:45:00  AM,3.261,,,,
453,07/05/22 07:00:00  AM,3.261,,,,
454,07/05/22 07:15:00  AM,3.261,,,,
455,07/05/22 07:30:00  AM,3.261,,,,
456,07/05/22 07:45:00  AM,3.367,,,,
457,07/05/22 08:00:00  AM,3.367,,,,
458,07/05/22 08:15:00  AM,3.367,,,,
459,07/05/22 08:30:00  AM,3.367,,,,
460,07/05/22 08:45:00  AM,3.472,,,,
461,07/05/22 09:00:00  AM,3.472,,,,
462,07/05/22 09:15:00  AM,3.472,,,,
463,07/05/22 09:30:00  AM,3.578,,,,
464,07/05/22 09:45:00  AM,3.578,,,,
465,07/05/22 10:00:00  AM,3.683,,,,
466,07/05/22 10:15:00  AM,3.788,,,,
467,07/05/22 10:30:00  AM,3.788,,,,
468,07/05/22 10:45:00  AM,3.893,,,,
469,07/05/22 11:00:00  AM,3.998,,,,
470,07/05/22 11:15:00  AM,4.102,,,,
471,07/05/22 11:30:00  AM,4.102,,,,
472,07/05/22 11:45:00  AM,4.207,,,,
473,07/05/22 12:00:00  PM,4.311,,,,
474,07/05/22 12:15:00  PM,4.415,,,,
475,07/05/22 12:30:00  PM,4.519,,,,
476,07/05/22 12:45:00  PM,4.623,,,,
477,07/05/22 01:00:00  PM,4.727,,,,
478,07/05/22 01:15:00  PM,4.727,,,,
479,07/05/22 01:30:00  PM,4.831,,,,
480,07/05/22 01:45:00  PM,4.934,,,,
481,07/05/22 02:00:00  PM,5.037,,,,
482,07/05/22 02:15:00  PM,5.141,,,,
483,07/05/22 02:30:00  PM,5.244,,,,
484,07/05/22 02:45:00  PM,5.347,,,,
485,07/05/22 03:00:00  PM,5.347,,,,
486,07/05/22 03:15:00  PM,5.450,,,,
487,07/05/22 03:30:00  PM,5.552,,,,
488,07/05/22 03:45:00  PM,5.552,,,,
489,07/05/22 04:00:00  PM,5.655,,,,
490,07/05/22 04:15:00  PM,5.655,,,,
491,07/05/22 04:30:00  PM,5.757,,,,
492,07/05/22 04:45:00  PM,5.757,,,,
493,07/05/22 05:00:00  PM,5.757,,,,
494,07/05/22 05:15:00  PM,5.757,,,,
495,07/05/22 05:30:00  PM,5.757,,,,
496,07/05/22 05:45:00  PM,5.757,,,,
497,07/05/22 06:00:00  PM,5.757,,,,
498,07/05/22 06:15:00  PM,5.757,,,,
499,07/05/22 06:30:00  PM,5.757,,,,
500,07/05/22 06:45:00  PM,5.757,,,,
501,07/05/22 07:00:00  PM,5.757,,,,
502,07/05/22 07:15:00  PM,5.655,,,,
503,07/05/22 07:30:00  PM,5.655,,,,
504,07/05/22 07:45:00  PM,5.552,,,,
505,07/05/22 08:00:00  PM,5.552,,,,
506,07/05/22 08:15:00  PM,5.450,,,,
507,07/05/22 08:30:00  PM,5.450,,,,
508,07/05/22 08:45:00  PM,5.347,,,,
509,07/05/22 09:00:00  PM,5.347,,,,
510,07/05/22 09:15:00  PM,5.244,,,,
511,07/05/22 09:30:00  PM,5.141,,,,
