"Plot Title: WILL_12T_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547753, SEN S/N: 20547753, LBL: 10_cm)","Coupler Attached (LGR S/N: 20547753)","Host Connected (LGR S/N: 20547753)","Stopped (LGR S/N: 20547753)","End Of File (LGR S/N: 20547753)"
259,07/01/22 09:00:00  PM,6.370,,,,
260,07/01/22 09:30:00  PM,6.166,,,,
261,07/01/22 10:00:00  PM,6.573,,,,
262,07/01/22 10:30:00  PM,5.450,,,,
263,07/01/22 11:00:00  PM,6.064,,,,
264,07/01/22 11:30:00  PM,5.450,,,,
265,07/02/22 12:00:00  AM,6.268,,,,
266,07/02/22 12:30:00  AM,7.381,,,,
267,07/02/22 01:00:00  AM,6.471,,,,
268,07/02/22 01:30:00  AM,6.166,,,,
269,07/02/22 02:00:00  AM,5.655,,,,
270,07/02/22 02:30:00  AM,4.311,,,,
271,07/02/22 03:00:00  AM,5.347,,,,
272,07/02/22 03:30:00  AM,5.244,,,,
273,07/02/22 04:00:00  AM,6.775,,,,
274,07/02/22 04:30:00  AM,7.381,,,,
275,07/02/22 05:00:00  AM,7.280,,,,
276,07/02/22 05:30:00  AM,7.882,,,,
277,07/02/22 06:00:00  AM,7.481,,,,
278,07/02/22 06:30:00  AM,5.347,,,,
279,07/02/22 07:00:00  AM,6.064,,,,
280,07/02/22 07:30:00  AM,6.064,,,,
281,07/02/22 08:00:00  AM,8.282,,,,
282,07/02/22 08:30:00  AM,7.582,,,,
283,07/02/22 09:00:00  AM,8.481,,,,
284,07/02/22 09:30:00  AM,10.846,,,,
285,07/02/22 10:00:00  AM,10.259,,,,
286,07/02/22 10:30:00  AM,10.944,,,,
287,07/02/22 11:00:00  AM,12.110,,,,
288,07/02/22 11:30:00  AM,13.461,,,,
289,07/02/22 12:00:00  PM,14.517,,,,
290,07/02/22 12:30:00  PM,14.804,,,,
291,07/02/22 01:00:00  PM,13.558,,,,
292,07/02/22 01:30:00  PM,14.038,,,,
293,07/02/22 02:00:00  PM,13.942,,,,
294,07/02/22 02:30:00  PM,15.473,,,,
295,07/02/22 03:00:00  PM,12.980,,,,
296,07/02/22 03:30:00  PM,12.980,,,,
297,07/02/22 04:00:00  PM,12.304,,,,
298,07/02/22 04:30:00  PM,13.173,,,,
299,07/02/22 05:00:00  PM,10.553,,,,
300,07/02/22 05:30:00  PM,11.236,,,,
301,07/02/22 06:00:00  PM,9.669,,,,
302,07/02/22 06:30:00  PM,10.651,,,,
303,07/02/22 07:00:00  PM,9.866,,,,
304,07/02/22 07:30:00  PM,9.176,,,,
305,07/02/22 08:00:00  PM,9.275,,,,
306,07/02/22 08:30:00  PM,8.182,,,,
307,07/02/22 09:00:00  PM,7.983,,,,
308,07/02/22 09:30:00  PM,7.682,,,,
309,07/02/22 10:00:00  PM,6.877,,,,
310,07/02/22 10:30:00  PM,6.674,,,,
311,07/02/22 11:00:00  PM,5.552,,,,
312,07/02/22 11:30:00  PM,6.471,,,,
313,07/03/22 12:00:00  AM,6.471,,,,
314,07/03/22 12:30:00  AM,6.268,,,,
315,07/03/22 01:00:00  AM,5.860,,,,
316,07/03/22 01:30:00  AM,6.166,,,,
317,07/03/22 02:00:00  AM,6.471,,,,
318,07/03/22 02:30:00  AM,5.757,,,,
319,07/03/22 03:00:00  AM,4.831,,,,
320,07/03/22 03:30:00  AM,4.519,,,,
321,07/03/22 04:00:00  AM,4.934,,,,
322,07/03/22 04:30:00  AM,5.347,,,,
323,07/03/22 05:00:00  AM,4.623,,,,
324,07/03/22 05:30:00  AM,4.934,,,,
325,07/03/22 06:00:00  AM,5.757,,,,
326,07/03/22 06:30:00  AM,6.268,,,,
327,07/03/22 07:00:00  AM,7.481,,,,
328,07/03/22 07:30:00  AM,8.581,,,,
329,07/03/22 08:00:00  AM,8.382,,,,
330,07/03/22 08:30:00  AM,8.879,,,,
331,07/03/22 09:00:00  AM,8.879,,,,
332,07/03/22 09:30:00  AM,7.481,,,,
333,07/03/22 10:00:00  AM,8.481,,,,
334,07/03/22 10:30:00  AM,8.481,,,,
335,07/03/22 11:00:00  AM,8.581,,,,
336,07/03/22 11:30:00  AM,8.082,,,,
337,07/03/22 12:00:00  PM,8.082,,,,
338,07/03/22 12:30:00  PM,9.275,,,,
339,07/03/22 01:00:00  PM,9.571,,,,
340,07/03/22 01:30:00  PM,8.581,,,,
341,07/03/22 02:00:00  PM,8.382,,,,
342,07/03/22 02:30:00  PM,7.179,,,,
343,07/03/22 03:00:00  PM,7.079,,,,
344,07/03/22 03:30:00  PM,7.582,,,,
345,07/03/22 04:00:00  PM,6.064,,,,
346,07/03/22 04:30:00  PM,5.244,,,,
347,07/03/22 05:00:00  PM,5.962,,,,
348,07/03/22 05:30:00  PM,5.450,,,,
349,07/03/22 06:00:00  PM,5.347,,,,
350,07/03/22 06:30:00  PM,5.141,,,,
351,07/03/22 07:00:00  PM,5.757,,,,
352,07/03/22 07:30:00  PM,5.860,,,,
353,07/03/22 08:00:00  PM,5.037,,,,
354,07/03/22 08:30:00  PM,5.037,,,,
355,07/03/22 09:00:00  PM,4.415,,,,
356,07/03/22 09:30:00  PM,3.683,,,,
357,07/03/22 10:00:00  PM,3.261,,,,
358,07/03/22 10:30:00  PM,2.837,,,,
359,07/03/22 11:00:00  PM,2.730,,,,
360,07/03/22 11:30:00  PM,3.261,,,,
361,07/04/22 12:00:00  AM,3.155,,,,
362,07/04/22 12:30:00  AM,3.155,,,,
363,07/04/22 01:00:00  AM,3.683,,,,
364,07/04/22 01:30:00  AM,3.893,,,,
365,07/04/22 02:00:00  AM,4.519,,,,
366,07/04/22 02:30:00  AM,5.552,,,,
367,07/04/22 03:00:00  AM,5.450,,,,
368,07/04/22 03:30:00  AM,4.727,,,,
369,07/04/22 04:00:00  AM,4.207,,,,
370,07/04/22 04:30:00  AM,4.727,,,,
371,07/04/22 05:00:00  AM,5.037,,,,
372,07/04/22 05:30:00  AM,5.037,,,,
373,07/04/22 06:00:00  AM,5.450,,,,
374,07/04/22 06:30:00  AM,5.860,,,,
375,07/04/22 07:00:00  AM,6.370,,,,
376,07/04/22 07:30:00  AM,7.179,,,,
377,07/04/22 08:00:00  AM,8.680,,,,
378,07/04/22 08:30:00  AM,10.063,,,,
379,07/04/22 09:00:00  AM,11.916,,,,
380,07/04/22 09:30:00  AM,13.173,,,,
381,07/04/22 10:00:00  AM,13.750,,,,
382,07/04/22 10:30:00  AM,15.187,,,,
383,07/04/22 11:00:00  AM,13.846,,,,
384,07/04/22 11:30:00  AM,15.569,,,,
385,07/04/22 12:00:00  PM,17.570,,,,
386,07/04/22 12:30:00  PM,18.140,,,,
387,07/04/22 01:00:00  PM,17.189,,,,
388,07/04/22 01:30:00  PM,16.903,,,,
389,07/04/22 02:00:00  PM,17.189,,,,
390,07/04/22 02:30:00  PM,17.379,,,,
391,07/04/22 03:00:00  PM,17.284,,,,
392,07/04/22 03:30:00  PM,16.427,,,,
393,07/04/22 04:00:00  PM,15.569,,,,
394,07/04/22 04:30:00  PM,14.709,,,,
395,07/04/22 05:00:00  PM,13.558,,,,
396,07/04/22 05:30:00  PM,14.421,,,,
397,07/04/22 06:00:00  PM,14.134,,,,
398,07/04/22 06:30:00  PM,14.038,,,,
399,07/04/22 07:00:00  PM,12.304,,,,
400,07/04/22 07:30:00  PM,12.207,,,,
401,07/04/22 08:00:00  PM,9.373,,,,
402,07/04/22 08:30:00  PM,9.768,,,,
403,07/04/22 09:00:00  PM,11.041,,,,
404,07/04/22 09:30:00  PM,8.879,,,,
405,07/04/22 10:00:00  PM,9.866,,,,
406,07/04/22 10:30:00  PM,7.983,,,,
407,07/04/22 11:00:00  PM,10.846,,,,
408,07/04/22 11:30:00  PM,12.883,,,,
409,07/05/22 12:00:00  AM,9.571,,,,
410,07/05/22 12:30:00  AM,11.528,,,,
411,07/05/22 01:00:00  AM,9.571,,,,
412,07/05/22 01:30:00  AM,8.282,,,,
413,07/05/22 02:00:00  AM,11.334,,,,
414,07/05/22 02:30:00  AM,10.455,,,,
415,07/05/22 03:00:00  AM,14.421,,,,
416,07/05/22 03:30:00  AM,13.076,,,,
417,07/05/22 04:00:00  AM,15.664,,,,
418,07/05/22 04:30:00  AM,9.176,,,,
419,07/05/22 05:00:00  AM,10.944,,,,
420,07/05/22 05:30:00  AM,14.038,,,,
421,07/05/22 06:00:00  AM,14.230,,,,
422,07/05/22 06:30:00  AM,15.951,,,,
423,07/05/22 07:00:00  AM,14.421,,,,
424,07/05/22 07:30:00  AM,14.613,,,,
425,07/05/22 08:00:00  AM,18.236,,,,
426,07/05/22 08:30:00  AM,17.379,,,,
427,07/05/22 09:00:00  AM,15.282,,,,
428,07/05/22 09:30:00  AM,17.475,,,,
429,07/05/22 10:00:00  AM,18.426,,,,
430,07/05/22 10:30:00  AM,17.665,,,,
431,07/05/22 11:00:00  AM,15.569,,,,
432,07/05/22 11:30:00  AM,17.570,,,,
433,07/05/22 12:00:00  PM,17.570,,,,
434,07/05/22 12:30:00  PM,19.853,,,,
435,07/05/22 01:00:00  PM,19.472,,,,
436,07/05/22 01:30:00  PM,17.284,,,,
437,07/05/22 02:00:00  PM,19.853,,,,
438,07/05/22 02:30:00  PM,18.901,,,,
439,07/05/22 03:00:00  PM,20.615,,,,
440,07/05/22 03:30:00  PM,19.567,,,,
441,07/05/22 04:00:00  PM,12.980,,,,
442,07/05/22 04:30:00  PM,15.473,,,,
443,07/05/22 05:00:00  PM,12.980,,,,
444,07/05/22 05:30:00  PM,12.110,,,,
445,07/05/22 06:00:00  PM,12.401,,,,
446,07/05/22 06:30:00  PM,10.357,,,,
447,07/05/22 07:00:00  PM,9.768,,,,
448,07/05/22 07:30:00  PM,8.182,,,,
449,07/05/22 08:00:00  PM,8.082,,,,
450,07/05/22 08:30:00  PM,7.280,,,,
451,07/05/22 09:00:00  PM,7.179,,,,
452,07/05/22 09:30:00  PM,6.775,,,,
453,07/05/22 10:00:00  PM,6.064,,,,
454,07/05/22 10:30:00  PM,5.757,,,,
455,07/05/22 11:00:00  PM,6.674,,,,
456,07/05/22 11:30:00  PM,5.552,,,,
457,07/06/22 12:00:00  AM,6.064,,,,
458,07/06/22 12:30:00  AM,5.962,,,,
