"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
409,07/27/22 01:24:00  PM,25.416,107.6,,,,
410,07/27/22 01:24:30  PM,25.416,107.6,,,,
411,07/27/22 01:25:00  PM,25.416,107.6,,,,
412,07/27/22 01:25:30  PM,25.416,107.6,,,,
413,07/27/22 01:26:00  PM,25.416,96.9,,,,
414,07/27/22 01:26:30  PM,25.416,107.6,,,,
415,07/27/22 01:27:00  PM,25.319,107.6,,,,
416,07/27/22 01:27:30  PM,25.319,107.6,,,,
417,07/27/22 01:28:00  PM,25.319,96.9,,,,
418,07/27/22 01:28:30  PM,25.319,107.6,,,,
419,07/27/22 01:29:00  PM,25.222,96.9,,,,
420,07/27/22 01:29:30  PM,25.222,96.9,,,,
421,07/27/22 01:30:00  PM,25.222,96.9,,,,
422,07/27/22 01:30:30  PM,25.222,86.1,,,,
423,07/27/22 01:31:00  PM,25.222,96.9,,,,
424,07/27/22 01:31:30  PM,25.125,96.9,,,,
425,07/27/22 01:32:00  PM,25.125,96.9,,,,
426,07/27/22 01:32:30  PM,25.125,96.9,,,,
427,07/27/22 01:33:00  PM,25.028,96.9,,,,
428,07/27/22 01:33:30  PM,25.028,96.9,,,,
429,07/27/22 01:34:00  PM,24.931,96.9,,,,
430,07/27/22 01:34:30  PM,24.931,96.9,,,,
431,07/27/22 01:35:00  PM,24.835,96.9,,,,
432,07/27/22 01:35:30  PM,24.835,96.9,,,,
433,07/27/22 01:36:00  PM,24.835,96.9,,,,
434,07/27/22 01:36:30  PM,24.835,96.9,,,,
435,07/27/22 01:37:00  PM,24.738,96.9,,,,
436,07/27/22 01:37:30  PM,24.738,96.9,,,,
437,07/27/22 01:38:00  PM,24.738,96.9,,,,
438,07/27/22 01:38:30  PM,24.641,96.9,,,,
439,07/27/22 01:39:00  PM,24.641,96.9,,,,
440,07/27/22 01:39:30  PM,24.641,96.9,,,,
441,07/27/22 01:40:00  PM,24.545,96.9,,,,
442,07/27/22 01:40:30  PM,24.545,96.9,,,,
443,07/27/22 01:41:00  PM,24.545,96.9,,,,
444,07/27/22 01:41:30  PM,24.545,107.6,,,,
445,07/27/22 01:42:00  PM,24.448,107.6,,,,
446,07/27/22 01:42:30  PM,24.448,96.9,,,,
447,07/27/22 01:43:00  PM,24.448,107.6,,,,
