"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Good Battery (LGR S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
1331,07/08/22 03:05:00  AM,17.760,0.0,,,,,
1332,07/08/22 03:05:30  AM,17.760,0.0,,,,,
1333,07/08/22 03:06:00  AM,17.760,0.0,,,,,
1334,07/08/22 03:06:30  AM,17.760,0.0,,,,,
1335,07/08/22 03:07:00  AM,17.760,0.0,,,,,
1336,07/08/22 03:07:30  AM,17.760,0.0,,,,,
1337,07/08/22 03:08:00  AM,17.665,0.0,,,,,
1338,07/08/22 03:08:30  AM,17.665,0.0,,,,,
1339,07/08/22 03:09:00  AM,17.665,0.0,,,,,
1340,07/08/22 03:09:30  AM,17.665,0.0,,,,,
1341,07/08/22 03:10:00  AM,17.665,0.0,,,,,
1342,07/08/22 03:10:30  AM,17.665,0.0,,,,,
1343,07/08/22 03:11:00  AM,17.665,0.0,,,,,
1344,07/08/22 03:11:30  AM,17.665,0.0,,,,,
1345,07/08/22 03:12:00  AM,17.665,0.0,,,,,
1346,07/08/22 03:12:30  AM,17.665,0.0,,,,,
1347,07/08/22 03:13:00  AM,17.665,0.0,,,,,
1348,07/08/22 03:13:30  AM,17.665,0.0,,,,,
1349,07/08/22 03:14:00  AM,17.665,0.0,,,,,
1350,07/08/22 03:14:30  AM,17.665,0.0,,,,,
1351,07/08/22 03:15:00  AM,17.665,0.0,,,,,
1352,07/08/22 03:15:30  AM,17.665,0.0,,,,,
1353,07/08/22 03:16:00  AM,17.665,0.0,,,,,
1354,07/08/22 03:16:30  AM,17.665,0.0,,,,,
1355,07/08/22 03:17:00  AM,17.665,0.0,,,,,
1356,07/08/22 03:17:30  AM,17.665,0.0,,,,,
1357,07/08/22 03:18:00  AM,17.665,0.0,,,,,
1358,07/08/22 03:18:30  AM,17.665,0.0,,,,,
1359,07/08/22 03:19:00  AM,17.570,0.0,,,,,
1360,07/08/22 03:19:30  AM,17.570,0.0,,,,,
1361,07/08/22 03:20:00  AM,17.570,0.0,,,,,
1362,07/08/22 03:20:30  AM,17.570,0.0,,,,,
1363,07/08/22 03:21:00  AM,17.570,0.0,,,,,
1364,07/08/22 03:21:30  AM,17.570,0.0,,,,,
1365,07/08/22 03:22:00  AM,17.570,0.0,,,,,
1366,07/08/22 03:22:30  AM,17.570,0.0,,,,,
1367,07/08/22 03:23:00  AM,17.570,0.0,,,,,
1368,07/08/22 03:23:30  AM,17.570,0.0,,,,,
1369,07/08/22 03:24:00  AM,17.570,0.0,,,,,
1370,07/08/22 03:24:30  AM,17.570,0.0,,,,,
1371,07/08/22 03:25:00  AM,17.570,0.0,,,,,
1372,07/08/22 03:25:30  AM,17.570,0.0,,,,,
1373,07/08/22 03:26:00  AM,17.570,0.0,,,,,
1374,07/08/22 03:26:30  AM,17.570,0.0,,,,,
1375,07/08/22 03:27:00  AM,17.570,0.0,,,,,
1376,07/08/22 03:27:30  AM,17.570,0.0,,,,,
1377,07/08/22 03:28:00  AM,17.570,0.0,,,,,
1378,07/08/22 03:28:30  AM,17.570,0.0,,,,,
1379,07/08/22 03:29:00  AM,17.570,0.0,,,,,
1380,07/08/22 03:29:30  AM,17.570,0.0,,,,,
1381,07/08/22 03:30:00  AM,17.475,0.0,,,,,
1382,07/08/22 03:30:30  AM,17.475,0.0,,,,,
1383,07/08/22 03:31:00  AM,17.475,0.0,,,,,
1384,07/08/22 03:31:30  AM,17.475,0.0,,,,,
1385,07/08/22 03:32:00  AM,17.475,0.0,,,,,
1386,07/08/22 03:32:30  AM,17.475,0.0,,,,,
1387,07/08/22 03:33:00  AM,17.475,0.0,,,,,
1388,07/08/22 03:33:30  AM,17.475,0.0,,,,,
1389,07/08/22 03:34:00  AM,17.475,0.0,,,,,
1390,07/08/22 03:34:30  AM,17.475,0.0,,,,,
1391,07/08/22 03:35:00  AM,17.475,0.0,,,,,
1392,07/08/22 03:35:30  AM,17.475,0.0,,,,,
1393,07/08/22 03:36:00  AM,17.475,0.0,,,,,
1394,07/08/22 03:36:30  AM,17.475,0.0,,,,,
1395,07/08/22 03:37:00  AM,17.475,0.0,,,,,
1396,07/08/22 03:37:30  AM,17.475,0.0,,,,,
1397,07/08/22 03:38:00  AM,17.475,0.0,,,,,
1398,07/08/22 03:38:30  AM,17.475,0.0,,,,,
1399,07/08/22 03:39:00  AM,17.475,0.0,,,,,
1400,07/08/22 03:39:30  AM,17.475,0.0,,,,,
1401,07/08/22 03:40:00  AM,17.475,0.0,,,,,
1402,07/08/22 03:40:30  AM,17.475,0.0,,,,,
1403,07/08/22 03:41:00  AM,17.475,0.0,,,,,
1404,07/08/22 03:41:30  AM,17.475,0.0,,,,,
1405,07/08/22 03:42:00  AM,17.379,0.0,,,,,
1406,07/08/22 03:42:30  AM,17.379,0.0,,,,,
1407,07/08/22 03:43:00  AM,17.379,0.0,,,,,
1408,07/08/22 03:43:30  AM,17.379,0.0,,,,,
1409,07/08/22 03:44:00  AM,17.379,0.0,,,,,
1410,07/08/22 03:44:30  AM,17.379,0.0,,,,,
1411,07/08/22 03:45:00  AM,17.379,0.0,,,,,
1412,07/08/22 03:45:30  AM,17.379,0.0,,,,,
1413,07/08/22 03:46:00  AM,17.379,0.0,,,,,
1414,07/08/22 03:46:30  AM,17.379,0.0,,,,,
1415,07/08/22 03:47:00  AM,17.379,0.0,,,,,
1416,07/08/22 03:47:30  AM,17.379,0.0,,,,,
1417,07/08/22 03:48:00  AM,17.379,0.0,,,,,
1418,07/08/22 03:48:30  AM,17.379,0.0,,,,,
1419,07/08/22 03:49:00  AM,17.379,0.0,,,,,
1420,07/08/22 03:49:30  AM,17.379,0.0,,,,,
1421,07/08/22 03:50:00  AM,17.379,0.0,,,,,
1422,07/08/22 03:50:30  AM,17.379,0.0,,,,,
1423,07/08/22 03:51:00  AM,17.379,0.0,,,,,
1424,07/08/22 03:51:30  AM,17.379,0.0,,,,,
1425,07/08/22 03:52:00  AM,17.379,0.0,,,,,
1426,07/08/22 03:52:30  AM,17.379,0.0,,,,,
1427,07/08/22 03:53:00  AM,17.379,0.0,,,,,
1428,07/08/22 03:53:30  AM,17.379,0.0,,,,,
1429,07/08/22 03:54:00  AM,17.379,0.0,,,,,
1430,07/08/22 03:54:30  AM,17.379,0.0,,,,,
1431,07/08/22 03:55:00  AM,17.284,0.0,,,,,
1432,07/08/22 03:55:30  AM,17.284,0.0,,,,,
1433,07/08/22 03:56:00  AM,17.284,0.0,,,,,
1434,07/08/22 03:56:30  AM,17.284,0.0,,,,,
1435,07/08/22 03:57:00  AM,17.284,0.0,,,,,
1436,07/08/22 03:57:30  AM,17.284,0.0,,,,,
1437,07/08/22 03:58:00  AM,17.284,0.0,,,,,
1438,07/08/22 03:58:30  AM,17.284,0.0,,,,,
1439,07/08/22 03:59:00  AM,17.284,0.0,,,,,
1440,07/08/22 03:59:30  AM,17.284,0.0,,,,,
1441,07/08/22 04:00:00  AM,17.284,0.0,,,,,
1442,07/08/22 04:00:30  AM,17.284,0.0,,,,,
1443,07/08/22 04:01:00  AM,17.284,0.0,,,,,
1444,07/08/22 04:01:30  AM,17.284,0.0,,,,,
1445,07/08/22 04:02:00  AM,17.284,0.0,,,,,
1446,07/08/22 04:02:30  AM,17.284,0.0,,,,,
1447,07/08/22 04:03:00  AM,17.284,0.0,,,,,
1448,07/08/22 04:03:30  AM,17.284,0.0,,,,,
1449,07/08/22 04:04:00  AM,17.284,0.0,,,,,
1450,07/08/22 04:04:30  AM,17.284,0.0,,,,,
1451,07/08/22 04:05:00  AM,17.284,0.0,,,,,
1452,07/08/22 04:05:30  AM,17.284,0.0,,,,,
1453,07/08/22 04:06:00  AM,17.284,0.0,,,,,
1454,07/08/22 04:06:30  AM,17.284,0.0,,,,,
1455,07/08/22 04:07:00  AM,17.284,0.0,,,,,
1456,07/08/22 04:07:30  AM,17.284,0.0,,,,,
1457,07/08/22 04:08:00  AM,17.284,0.0,,,,,
1458,07/08/22 04:08:30  AM,17.284,0.0,,,,,
1459,07/08/22 04:09:00  AM,17.189,0.0,,,,,
1460,07/08/22 04:09:30  AM,17.189,0.0,,,,,
1461,07/08/22 04:10:00  AM,17.189,0.0,,,,,
1462,07/08/22 04:10:30  AM,17.189,0.0,,,,,
1463,07/08/22 04:11:00  AM,17.189,0.0,,,,,
1464,07/08/22 04:11:30  AM,17.189,0.0,,,,,
1465,07/08/22 04:12:00  AM,17.189,0.0,,,,,
1466,07/08/22 04:12:30  AM,17.189,0.0,,,,,
1467,07/08/22 04:13:00  AM,17.189,0.0,,,,,
1468,07/08/22 04:13:30  AM,17.189,0.0,,,,,
1469,07/08/22 04:14:00  AM,17.189,0.0,,,,,
1470,07/08/22 04:14:30  AM,17.189,0.0,,,,,
1471,07/08/22 04:15:00  AM,17.189,0.0,,,,,
1472,07/08/22 04:15:30  AM,17.189,0.0,,,,,
1473,07/08/22 04:16:00  AM,17.189,0.0,,,,,
1474,07/08/22 04:16:30  AM,17.189,0.0,,,,,
1475,07/08/22 04:17:00  AM,17.189,0.0,,,,,
1476,07/08/22 04:17:30  AM,17.189,0.0,,,,,
1477,07/08/22 04:18:00  AM,17.189,0.0,,,,,
1478,07/08/22 04:18:30  AM,17.189,0.0,,,,,
1479,07/08/22 04:19:00  AM,17.189,0.0,,,,,
1480,07/08/22 04:19:30  AM,17.189,0.0,,,,,
1481,07/08/22 04:20:00  AM,17.189,0.0,,,,,
1482,07/08/22 04:20:30  AM,17.189,0.0,,,,,
1483,07/08/22 04:21:00  AM,17.189,0.0,,,,,
1484,07/08/22 04:21:30  AM,17.189,0.0,,,,,
1485,07/08/22 04:22:00  AM,17.094,0.0,,,,,
1486,07/08/22 04:22:30  AM,17.094,0.0,,,,,
1487,07/08/22 04:23:00  AM,17.094,0.0,,,,,
1488,07/08/22 04:23:30  AM,17.094,0.0,,,,,
1489,07/08/22 04:24:00  AM,17.094,0.0,,,,,
1490,07/08/22 04:24:30  AM,17.094,0.0,,,,,
1491,07/08/22 04:25:00  AM,17.094,0.0,,,,,
1492,07/08/22 04:25:30  AM,17.094,0.0,,,,,
1493,07/08/22 04:26:00  AM,17.094,0.0,,,,,
1494,07/08/22 04:26:30  AM,17.094,0.0,,,,,
1495,07/08/22 04:27:00  AM,17.094,0.0,,,,,
1496,07/08/22 04:27:30  AM,17.094,0.0,,,,,
1497,07/08/22 04:28:00  AM,17.094,0.0,,,,,
1498,07/08/22 04:28:30  AM,17.094,0.0,,,,,
1499,07/08/22 04:29:00  AM,17.094,0.0,,,,,
1500,07/08/22 04:29:30  AM,17.094,0.0,,,,,
1501,07/08/22 04:30:00  AM,17.094,0.0,,,,,
1502,07/08/22 04:30:30  AM,17.094,0.0,,,,,
1503,07/08/22 04:31:00  AM,17.094,0.0,,,,,
1504,07/08/22 04:31:30  AM,17.094,0.0,,,,,
1505,07/08/22 04:32:00  AM,17.094,0.0,,,,,
1506,07/08/22 04:32:30  AM,17.094,0.0,,,,,
1507,07/08/22 04:33:00  AM,17.094,0.0,,,,,
1508,07/08/22 04:33:30  AM,17.094,0.0,,,,,
1509,07/08/22 04:34:00  AM,17.094,0.0,,,,,
1510,07/08/22 04:34:30  AM,17.094,0.0,,,,,
1511,07/08/22 04:35:00  AM,17.094,0.0,,,,,
1512,07/08/22 04:35:30  AM,17.094,0.0,,,,,
1513,07/08/22 04:36:00  AM,17.094,0.0,,,,,
1514,07/08/22 04:36:30  AM,17.094,0.0,,,,,
1515,07/08/22 04:37:00  AM,17.094,0.0,,,,,
1516,07/08/22 04:37:30  AM,16.999,0.0,,,,,
1517,07/08/22 04:38:00  AM,16.999,0.0,,,,,
1518,07/08/22 04:38:30  AM,16.999,0.0,,,,,
1519,07/08/22 04:39:00  AM,16.999,0.0,,,,,
1520,07/08/22 04:39:30  AM,16.999,0.0,,,,,
1521,07/08/22 04:40:00  AM,16.999,0.0,,,,,
1522,07/08/22 04:40:30  AM,16.999,0.0,,,,,
1523,07/08/22 04:41:00  AM,16.999,0.0,,,,,
1524,07/08/22 04:41:30  AM,16.999,0.0,,,,,
1525,07/08/22 04:42:00  AM,16.999,0.0,,,,,
1526,07/08/22 04:42:30  AM,16.999,0.0,,,,,
1527,07/08/22 04:43:00  AM,16.999,0.0,,,,,
1528,07/08/22 04:43:30  AM,16.999,0.0,,,,,
1529,07/08/22 04:44:00  AM,16.999,0.0,,,,,
1530,07/08/22 04:44:30  AM,16.999,0.0,,,,,
1531,07/08/22 04:45:00  AM,16.999,0.0,,,,,
1532,07/08/22 04:45:30  AM,16.999,0.0,,,,,
1533,07/08/22 04:46:00  AM,16.999,0.0,,,,,
1534,07/08/22 04:46:30  AM,16.999,0.0,,,,,
1535,07/08/22 04:47:00  AM,16.999,0.0,,,,,
1536,07/08/22 04:47:30  AM,16.999,0.0,,,,,
1537,07/08/22 04:48:00  AM,16.999,0.0,,,,,
1538,07/08/22 04:48:30  AM,16.999,0.0,,,,,
1539,07/08/22 04:49:00  AM,16.999,0.0,,,,,
1540,07/08/22 04:49:30  AM,16.999,0.0,,,,,
1541,07/08/22 04:50:00  AM,16.999,0.0,,,,,
1542,07/08/22 04:50:30  AM,16.999,0.0,,,,,
1543,07/08/22 04:51:00  AM,16.999,0.0,,,,,
1544,07/08/22 04:51:30  AM,16.903,0.0,,,,,
1545,07/08/22 04:52:00  AM,16.999,0.0,,,,,
1546,07/08/22 04:52:30  AM,16.903,0.0,,,,,
1547,07/08/22 04:53:00  AM,16.903,0.0,,,,,
1548,07/08/22 04:53:30  AM,16.903,0.0,,,,,
1549,07/08/22 04:54:00  AM,16.903,0.0,,,,,
1550,07/08/22 04:54:30  AM,16.903,0.0,,,,,
1551,07/08/22 04:55:00  AM,16.903,0.0,,,,,
1552,07/08/22 04:55:30  AM,16.903,0.0,,,,,
1553,07/08/22 04:56:00  AM,16.903,0.0,,,,,
1554,07/08/22 04:56:30  AM,16.903,0.0,,,,,
1555,07/08/22 04:57:00  AM,16.903,0.0,,,,,
1556,07/08/22 04:57:30  AM,16.903,0.0,,,,,
1557,07/08/22 04:58:00  AM,16.903,0.0,,,,,
1558,07/08/22 04:58:30  AM,16.903,0.0,,,,,
1559,07/08/22 04:59:00  AM,16.903,0.0,,,,,
1560,07/08/22 04:59:30  AM,16.903,0.0,,,,,
1561,07/08/22 05:00:00  AM,16.903,0.0,,,,,
1562,07/08/22 05:00:30  AM,16.903,0.0,,,,,
1563,07/08/22 05:01:00  AM,16.903,0.0,,,,,
1564,07/08/22 05:01:30  AM,16.903,0.0,,,,,
1565,07/08/22 05:02:00  AM,16.903,0.0,,,,,
1566,07/08/22 05:02:30  AM,16.903,0.0,,,,,
1567,07/08/22 05:03:00  AM,16.903,0.0,,,,,
1568,07/08/22 05:03:30  AM,16.903,0.0,,,,,
1569,07/08/22 05:04:00  AM,16.903,0.0,,,,,
1570,07/08/22 05:04:30  AM,16.903,0.0,,,,,
1571,07/08/22 05:05:00  AM,16.903,0.0,,,,,
1572,07/08/22 05:05:30  AM,16.903,0.0,,,,,
1573,07/08/22 05:06:00  AM,16.903,0.0,,,,,
1574,07/08/22 05:06:30  AM,16.903,0.0,,,,,
1575,07/08/22 05:07:00  AM,16.903,0.0,,,,,
1576,07/08/22 05:07:30  AM,16.903,0.0,,,,,
1577,07/08/22 05:08:00  AM,16.903,0.0,,,,,
1578,07/08/22 05:08:30  AM,16.903,0.0,,,,,
1579,07/08/22 05:09:00  AM,16.903,0.0,,,,,
1580,07/08/22 05:09:30  AM,16.903,0.0,,,,,
1581,07/08/22 05:10:00  AM,16.808,0.0,,,,,
1582,07/08/22 05:10:30  AM,16.808,0.0,,,,,
1583,07/08/22 05:11:00  AM,16.808,0.0,,,,,
1584,07/08/22 05:11:30  AM,16.808,0.0,,,,,
1585,07/08/22 05:12:00  AM,16.808,0.0,,,,,
1586,07/08/22 05:12:30  AM,16.808,0.0,,,,,
1587,07/08/22 05:13:00  AM,16.808,0.0,,,,,
1588,07/08/22 05:13:30  AM,16.808,0.0,,,,,
1589,07/08/22 05:14:00  AM,16.808,0.0,,,,,
1590,07/08/22 05:14:30  AM,16.808,0.0,,,,,
1591,07/08/22 05:15:00  AM,16.808,0.0,,,,,
1592,07/08/22 05:15:30  AM,16.808,0.0,,,,,
1593,07/08/22 05:16:00  AM,16.808,0.0,,,,,
1594,07/08/22 05:16:30  AM,16.808,0.0,,,,,
1595,07/08/22 05:17:00  AM,16.808,0.0,,,,,
1596,07/08/22 05:17:30  AM,16.808,0.0,,,,,
1597,07/08/22 05:18:00  AM,16.808,0.0,,,,,
1598,07/08/22 05:18:30  AM,16.808,0.0,,,,,
1599,07/08/22 05:19:00  AM,16.808,0.0,,,,,
1600,07/08/22 05:19:30  AM,16.808,0.0,,,,,
1601,07/08/22 05:20:00  AM,16.808,0.0,,,,,
1602,07/08/22 05:20:30  AM,16.808,0.0,,,,,
1603,07/08/22 05:21:00  AM,16.808,0.0,,,,,
1604,07/08/22 05:21:30  AM,16.808,0.0,,,,,
1605,07/08/22 05:22:00  AM,16.808,0.0,,,,,
1606,07/08/22 05:22:30  AM,16.808,0.0,,,,,
1607,07/08/22 05:23:00  AM,16.808,0.0,,,,,
1608,07/08/22 05:23:30  AM,16.808,0.0,,,,,
1609,07/08/22 05:24:00  AM,16.808,0.0,,,,,
1610,07/08/22 05:24:30  AM,16.808,0.0,,,,,
1611,07/08/22 05:25:00  AM,16.808,0.0,,,,,
1612,07/08/22 05:25:30  AM,16.808,0.0,,,,,
1613,07/08/22 05:26:00  AM,16.808,0.0,,,,,
1614,07/08/22 05:26:30  AM,16.808,0.0,,,,,
1615,07/08/22 05:27:00  AM,16.808,0.0,,,,,
1616,07/08/22 05:27:30  AM,16.808,0.0,,,,,
1617,07/08/22 05:28:00  AM,16.808,0.0,,,,,
1618,07/08/22 05:28:30  AM,16.808,0.0,,,,,
1619,07/08/22 05:29:00  AM,16.808,0.0,,,,,
1620,07/08/22 05:29:30  AM,16.808,0.0,,,,,
1621,07/08/22 05:30:00  AM,16.808,0.0,,,,,
1622,07/08/22 05:30:30  AM,16.808,0.0,,,,,
1623,07/08/22 05:31:00  AM,16.713,0.0,,,,,
1624,07/08/22 05:31:30  AM,16.713,0.0,,,,,
1625,07/08/22 05:32:00  AM,16.713,0.0,,,,,
1626,07/08/22 05:32:30  AM,16.713,0.0,,,,,
1627,07/08/22 05:33:00  AM,16.713,0.0,,,,,
1628,07/08/22 05:33:30  AM,16.713,0.0,,,,,
1629,07/08/22 05:34:00  AM,16.713,0.0,,,,,
1630,07/08/22 05:34:30  AM,16.713,0.0,,,,,
1631,07/08/22 05:35:00  AM,16.713,0.0,,,,,
1632,07/08/22 05:35:30  AM,16.713,0.0,,,,,
1633,07/08/22 05:36:00  AM,16.713,0.0,,,,,
1634,07/08/22 05:36:30  AM,16.713,0.0,,,,,
1635,07/08/22 05:37:00  AM,16.713,0.0,,,,,
1636,07/08/22 05:37:30  AM,16.713,0.0,,,,,
1637,07/08/22 05:38:00  AM,16.713,0.0,,,,,
1638,07/08/22 05:38:30  AM,16.713,0.0,,,,,
1639,07/08/22 05:39:00  AM,16.713,0.0,,,,,
1640,07/08/22 05:39:30  AM,16.713,0.0,,,,,
1641,07/08/22 05:40:00  AM,16.713,0.0,,,,,
1642,07/08/22 05:40:30  AM,16.713,0.0,,,,,
1643,07/08/22 05:41:00  AM,16.713,0.0,,,,,
1644,07/08/22 05:41:30  AM,16.713,0.0,,,,,
1645,07/08/22 05:42:00  AM,16.713,0.0,,,,,
1646,07/08/22 05:42:30  AM,16.713,0.0,,,,,
1647,07/08/22 05:43:00  AM,16.713,0.0,,,,,
1648,07/08/22 05:43:30  AM,16.713,0.0,,,,,
1649,07/08/22 05:44:00  AM,16.713,0.0,,,,,
1650,07/08/22 05:44:30  AM,16.713,0.0,,,,,
1651,07/08/22 05:45:00  AM,16.713,0.0,,,,,
1652,07/08/22 05:45:30  AM,16.713,0.0,,,,,
1653,07/08/22 05:46:00  AM,16.713,0.0,,,,,
1654,07/08/22 05:46:30  AM,16.713,0.0,,,,,
1655,07/08/22 05:47:00  AM,16.713,0.0,,,,,
1656,07/08/22 05:47:30  AM,16.713,0.0,,,,,
1657,07/08/22 05:48:00  AM,16.713,0.0,,,,,
1658,07/08/22 05:48:30  AM,16.713,0.0,,,,,
1659,07/08/22 05:49:00  AM,16.713,0.0,,,,,
1660,07/08/22 05:49:30  AM,16.713,0.0,,,,,
1661,07/08/22 05:50:00  AM,16.713,0.0,,,,,
1662,07/08/22 05:50:30  AM,16.713,0.0,,,,,
1663,07/08/22 05:51:00  AM,16.713,0.0,,,,,
1664,07/08/22 05:51:30  AM,16.713,0.0,,,,,
1665,07/08/22 05:52:00  AM,16.713,0.0,,,,,
1666,07/08/22 05:52:30  AM,16.713,0.0,,,,,
1667,07/08/22 05:53:00  AM,16.713,0.0,,,,,
1668,07/08/22 05:53:30  AM,16.618,0.0,,,,,
1669,07/08/22 05:54:00  AM,16.618,0.0,,,,,
1670,07/08/22 05:54:30  AM,16.618,0.0,,,,,
1671,07/08/22 05:55:00  AM,16.618,0.0,,,,,
1672,07/08/22 05:55:30  AM,16.618,0.0,,,,,
1673,07/08/22 05:56:00  AM,16.618,0.0,,,,,
1674,07/08/22 05:56:30  AM,16.618,0.0,,,,,
1675,07/08/22 05:57:00  AM,16.618,0.0,,,,,
1676,07/08/22 05:57:30  AM,16.618,0.0,,,,,
1677,07/08/22 05:58:00  AM,16.618,0.0,,,,,
1678,07/08/22 05:58:30  AM,16.618,0.0,,,,,
1679,07/08/22 05:59:00  AM,16.618,0.0,,,,,
1680,07/08/22 05:59:30  AM,16.618,0.0,,,,,
1681,07/08/22 06:00:00  AM,16.618,0.0,,,,,
1682,07/08/22 06:00:30  AM,16.618,0.0,,,,,
1683,07/08/22 06:01:00  AM,16.618,0.0,,,,,
1684,07/08/22 06:01:30  AM,16.618,0.0,,,,,
1685,07/08/22 06:02:00  AM,16.618,0.0,,,,,
1686,07/08/22 06:02:30  AM,16.618,0.0,,,,,
1687,07/08/22 06:03:00  AM,16.618,0.0,,,,,
1688,07/08/22 06:03:30  AM,16.618,0.0,,,,,
1689,07/08/22 06:04:00  AM,16.618,0.0,,,,,
1690,07/08/22 06:04:30  AM,16.618,0.0,,,,,
1691,07/08/22 06:05:00  AM,16.618,0.0,,,,,
1692,07/08/22 06:05:30  AM,16.618,0.0,,,,,
1693,07/08/22 06:06:00  AM,16.618,0.0,,,,,
1694,07/08/22 06:06:30  AM,16.618,0.0,,,,,
1695,07/08/22 06:07:00  AM,16.618,0.0,,,,,
1696,07/08/22 06:07:30  AM,16.618,0.0,,,,,
1697,07/08/22 06:08:00  AM,16.618,0.0,,,,,
1698,07/08/22 06:08:30  AM,16.618,0.0,,,,,
1699,07/08/22 06:09:00  AM,16.618,0.0,,,,,
1700,07/08/22 06:09:30  AM,16.618,0.0,,,,,
1701,07/08/22 06:10:00  AM,16.618,0.0,,,,,
1702,07/08/22 06:10:30  AM,16.618,0.0,,,,,
1703,07/08/22 06:11:00  AM,16.618,0.0,,,,,
1704,07/08/22 06:11:30  AM,16.618,0.0,,,,,
1705,07/08/22 06:12:00  AM,16.618,0.0,,,,,
1706,07/08/22 06:12:30  AM,16.618,0.0,,,,,
1707,07/08/22 06:13:00  AM,16.618,0.0,,,,,
1708,07/08/22 06:13:30  AM,16.618,0.0,,,,,
1709,07/08/22 06:14:00  AM,16.618,0.0,,,,,
1710,07/08/22 06:14:30  AM,16.618,0.0,,,,,
1711,07/08/22 06:15:00  AM,16.618,0.0,,,,,
1712,07/08/22 06:15:30  AM,16.618,0.0,,,,,
1713,07/08/22 06:16:00  AM,16.618,0.0,,,,,
1714,07/08/22 06:16:30  AM,16.618,0.0,,,,,
1715,07/08/22 06:17:00  AM,16.618,0.0,,,,,
1716,07/08/22 06:17:30  AM,16.618,0.0,,,,,
1717,07/08/22 06:18:00  AM,16.618,0.0,,,,,
1718,07/08/22 06:18:30  AM,16.618,0.0,,,,,
1719,07/08/22 06:19:00  AM,16.618,0.0,,,,,
1720,07/08/22 06:19:30  AM,16.618,0.0,,,,,
1721,07/08/22 06:20:00  AM,16.618,0.0,,,,,
1722,07/08/22 06:20:30  AM,16.618,0.0,,,,,
1723,07/08/22 06:21:00  AM,16.618,0.0,,,,,
1724,07/08/22 06:21:30  AM,16.618,0.0,,,,,
1725,07/08/22 06:22:00  AM,16.618,0.0,,,,,
1726,07/08/22 06:22:30  AM,16.618,0.0,,,,,
1727,07/08/22 06:23:00  AM,16.618,0.0,,,,,
1728,07/08/22 06:23:30  AM,16.618,0.0,,,,,
1729,07/08/22 06:24:00  AM,16.618,0.0,,,,,
1730,07/08/22 06:24:30  AM,16.618,0.0,,,,,
1731,07/08/22 06:25:00  AM,16.618,0.0,,,,,
1732,07/08/22 06:25:30  AM,16.618,0.0,,,,,
1733,07/08/22 06:26:00  AM,16.618,0.0,,,,,
1734,07/08/22 06:26:30  AM,16.618,0.0,,,,,
1735,07/08/22 06:27:00  AM,16.618,0.0,,,,,
1736,07/08/22 06:27:30  AM,16.523,0.0,,,,,
1737,07/08/22 06:28:00  AM,16.618,0.0,,,,,
1738,07/08/22 06:28:30  AM,16.523,0.0,,,,,
1739,07/08/22 06:29:00  AM,16.523,0.0,,,,,
1740,07/08/22 06:29:30  AM,16.523,0.0,,,,,
1741,07/08/22 06:30:00  AM,16.523,0.0,,,,,
1742,07/08/22 06:30:30  AM,16.618,0.0,,,,,
1743,07/08/22 06:31:00  AM,16.618,0.0,,,,,
1744,07/08/22 06:31:30  AM,16.523,0.0,,,,,
1745,07/08/22 06:32:00  AM,16.523,0.0,,,,,
1746,07/08/22 06:32:30  AM,16.523,0.0,,,,,
1747,07/08/22 06:33:00  AM,16.523,0.0,,,,,
1748,07/08/22 06:33:30  AM,16.523,0.0,,,,,
1749,07/08/22 06:34:00  AM,16.523,0.0,,,,,
1750,07/08/22 06:34:30  AM,16.523,0.0,,,,,
1751,07/08/22 06:35:00  AM,16.523,0.0,,,,,
1752,07/08/22 06:35:30  AM,16.523,0.0,,,,,
1753,07/08/22 06:36:00  AM,16.523,0.0,,,,,
1754,07/08/22 06:36:30  AM,16.523,0.0,,,,,
1755,07/08/22 06:37:00  AM,16.523,0.0,,,,,
1756,07/08/22 06:37:30  AM,16.523,0.0,,,,,
1757,07/08/22 06:38:00  AM,16.523,0.0,,,,,
1758,07/08/22 06:38:30  AM,16.523,0.0,,,,,
1759,07/08/22 06:39:00  AM,16.523,0.0,,,,,
1760,07/08/22 06:39:30  AM,16.523,0.0,,,,,
1761,07/08/22 06:40:00  AM,16.523,0.0,,,,,
1762,07/08/22 06:40:30  AM,16.523,0.0,,,,,
1763,07/08/22 06:41:00  AM,16.523,0.0,,,,,
1764,07/08/22 06:41:30  AM,16.523,0.0,,,,,
1765,07/08/22 06:42:00  AM,16.523,0.0,,,,,
1766,07/08/22 06:42:30  AM,16.523,0.0,,,,,
1767,07/08/22 06:43:00  AM,16.523,0.0,,,,,
1768,07/08/22 06:43:30  AM,16.523,0.0,,,,,
1769,07/08/22 06:44:00  AM,16.523,0.0,,,,,
1770,07/08/22 06:44:30  AM,16.523,0.0,,,,,
1771,07/08/22 06:45:00  AM,16.523,0.0,,,,,
1772,07/08/22 06:45:30  AM,16.523,0.0,,,,,
1773,07/08/22 06:46:00  AM,16.523,0.0,,,,,
1774,07/08/22 06:46:30  AM,16.523,0.0,,,,,
1775,07/08/22 06:47:00  AM,16.523,0.0,,,,,
