"Plot Title: GlaucGull South 0.5 + 3.9 Soil"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9725070, SEN S/N: 9725070)","Temp, °C (LGR S/N: 9725070, SEN S/N: 9725070)","Batt, V (LGR S/N: 9725070, SEN S/N: 9725070)","Coupler Detached (LGR S/N: 9725070)","Coupler Attached (LGR S/N: 9725070)","Stopped (LGR S/N: 9725070)","End Of File (LGR S/N: 9725070)"
2111,11/14/21 09:00:00  AM,-24.323,-29.858,3.27,,,,
2112,11/14/21 10:00:00  AM,-24.323,-28.792,3.27,,,,
2113,11/14/21 11:00:00  AM,-24.269,-29.520,3.29,,,,
2114,11/14/21 12:00:00  PM,-23.568,-29.587,3.29,,,,
2115,11/14/21 01:00:00  PM,-23.515,-29.253,3.29,,,,
2116,11/14/21 02:00:00  PM,-23.728,-30.063,3.29,,,,
2117,11/14/21 03:00:00  PM,-25.441,-29.995,3.27,,,,
2118,11/14/21 04:00:00  PM,-24.932,-29.858,3.29,,,,
2119,11/14/21 05:00:00  PM,-23.621,-29.655,3.29,,,,
2120,11/14/21 06:00:00  PM,-24.214,-29.055,3.29,,,,
2121,11/14/21 07:00:00  PM,-23.997,-28.858,3.29,,,,
2122,11/14/21 08:00:00  PM,-23.943,-28.276,3.29,,,,
2123,11/14/21 09:00:00  PM,-23.303,-27.771,3.29,,,,
2124,11/14/21 10:00:00  PM,-24.214,-25.214,3.29,,,,
2125,11/14/21 11:00:00  PM,-22.626,-24.765,3.31,,,,
2126,11/15/21 12:00:00  AM,-22.269,-27.646,3.29,,,,
2127,11/15/21 01:00:00  AM,-22.473,-28.662,3.29,,,,
2128,11/15/21 02:00:00  AM,-22.885,-27.833,3.29,,,,
2129,11/15/21 03:00:00  AM,-20.642,-27.337,3.29,,,,
2130,11/15/21 04:00:00  AM,-22.016,-26.019,3.31,,,,
2131,11/15/21 05:00:00  AM,-20.642,-27.092,3.31,,,,
2132,11/15/21 06:00:00  AM,-21.125,-26.970,3.31,,,,
2133,11/15/21 07:00:00  AM,-21.518,-26.550,3.31,,,,
2134,11/15/21 08:00:00  AM,-20.595,-25.270,3.31,,,,
2135,11/15/21 09:00:00  AM,-20.883,-25.556,3.31,,,,
2136,11/15/21 10:00:00  AM,-20.690,-26.609,3.31,,,,
2137,11/15/21 11:00:00  AM,-21.223,-27.522,3.31,,,,
2138,11/15/21 12:00:00  PM,-20.499,-27.214,3.29,,,,
2139,11/15/21 01:00:00  PM,-22.067,-26.849,3.31,,,,
2140,11/15/21 02:00:00  PM,-21.716,-26.490,3.29,,,,
2141,11/15/21 03:00:00  PM,-23.145,-26.910,3.29,,,,
2142,11/15/21 04:00:00  PM,-20.835,-25.157,3.31,,,,
2143,11/15/21 05:00:00  PM,-20.835,-24.160,3.31,,,,
2144,11/15/21 06:00:00  PM,-21.518,-22.781,3.31,,,,
2145,11/15/21 07:00:00  PM,-21.125,-21.866,3.31,,,,
2146,11/15/21 08:00:00  PM,-21.469,-22.016,3.31,,,,
2147,11/15/21 09:00:00  PM,-20.835,-21.321,3.32,,,,
2148,11/15/21 10:00:00  PM,-21.028,-21.518,3.32,,,,
2149,11/15/21 11:00:00  PM,-21.370,-22.371,3.31,,,,
2150,11/16/21 12:00:00  AM,-20.642,-21.321,3.32,,,,
2151,11/16/21 01:00:00  AM,-20.167,-21.321,3.32,,,,
2152,11/16/21 02:00:00  AM,-20.499,-21.370,3.32,,,,
2153,11/16/21 03:00:00  AM,-19.886,-21.125,3.32,,,,
2154,11/16/21 04:00:00  AM,-19.700,-21.272,3.32,,,,
2155,11/16/21 05:00:00  AM,-19.839,-20.835,3.32,,,,
2156,11/16/21 06:00:00  AM,-19.746,-20.547,3.32,,,,
2157,11/16/21 07:00:00  AM,-18.922,-20.690,3.32,,,,
2158,11/16/21 08:00:00  AM,-18.967,-20.931,3.32,,,,
2159,11/16/21 09:00:00  AM,-19.103,-20.356,3.32,,,,
2160,11/16/21 10:00:00  AM,-18.429,-19.700,3.32,,,,
2161,11/16/21 11:00:00  AM,-18.340,-19.654,3.32,,,,
2162,11/16/21 12:00:00  PM,-18.340,-21.174,3.32,,,,
2163,11/16/21 01:00:00  PM,-19.423,-23.145,3.32,,,,
2164,11/16/21 02:00:00  PM,-18.832,-23.997,3.32,,,,
2165,11/16/21 03:00:00  PM,-19.469,-24.051,3.31,,,,
2166,11/16/21 04:00:00  PM,-18.877,-24.765,3.31,,,,
2167,11/16/21 05:00:00  PM,-19.012,-24.988,3.31,,,,
2168,11/16/21 06:00:00  PM,-20.404,-25.214,3.31,,,,
2169,11/16/21 07:00:00  PM,-19.700,-25.214,3.31,,,,
2170,11/16/21 08:00:00  PM,-18.967,-24.876,3.32,,,,
2171,11/16/21 09:00:00  PM,-20.214,-23.997,3.31,,,,
2172,11/16/21 10:00:00  PM,-19.979,-22.218,3.32,,,,
2173,11/16/21 11:00:00  PM,-18.429,-20.073,3.32,,,,
2174,11/17/21 12:00:00  AM,-18.518,-21.370,3.32,,,,
2175,11/17/21 01:00:00  AM,-18.742,-21.667,3.32,,,,
2176,11/17/21 02:00:00  AM,-18.518,-19.979,3.32,,,,
2177,11/17/21 03:00:00  AM,-17.813,-19.377,3.32,,,,
2178,11/17/21 04:00:00  AM,-20.547,-22.117,3.32,,,,
2179,11/17/21 05:00:00  AM,-18.967,-21.567,3.32,,,,
2180,11/17/21 06:00:00  AM,-18.120,-21.223,3.32,,,,
2181,11/17/21 07:00:00  AM,-17.597,-19.423,3.32,,,,
2182,11/17/21 08:00:00  AM,-18.340,-20.262,3.32,,,,
2183,11/17/21 09:00:00  AM,-17.770,-19.423,3.32,,,,
2184,11/17/21 10:00:00  AM,-17.467,-19.240,3.34,,,,
2185,11/17/21 11:00:00  AM,-17.424,-19.194,3.34,,,,
2186,11/17/21 12:00:00  PM,-17.338,-18.787,3.34,,,,
2187,11/17/21 01:00:00  PM,-17.381,-19.285,3.34,,,,
2188,11/17/21 02:00:00  PM,-17.640,-18.877,3.34,,,,
2189,11/17/21 03:00:00  PM,-16.786,-18.607,3.34,,,,
2190,11/17/21 04:00:00  PM,-16.702,-18.787,3.34,,,,
2191,11/17/21 05:00:00  PM,-16.660,-20.931,3.34,,,,
2192,11/17/21 06:00:00  PM,-16.912,-20.690,3.34,,,,
2193,11/17/21 07:00:00  PM,-18.340,-21.617,3.34,,,,
2194,11/17/21 08:00:00  PM,-17.467,-21.077,3.34,,,,
2195,11/17/21 09:00:00  PM,-16.786,-21.321,3.32,,,,
2196,11/17/21 10:00:00  PM,-17.597,-22.371,3.32,,,,
2197,11/17/21 11:00:00  PM,-17.040,-20.356,3.34,,,,
2198,11/18/21 12:00:00  AM,-15.832,-22.016,3.32,,,,
2199,11/18/21 01:00:00  AM,-17.813,-23.889,3.32,,,,
2200,11/18/21 02:00:00  AM,-18.787,-25.498,3.32,,,,
2201,11/18/21 03:00:00  AM,-20.214,-24.105,3.32,,,,
2202,11/18/21 04:00:00  AM,-18.967,-25.498,3.31,,,,
2203,11/18/21 05:00:00  AM,-18.518,-26.253,3.32,,,,
2204,11/18/21 06:00:00  AM,-19.058,-26.550,3.32,,,,
2205,11/18/21 07:00:00  AM,-19.194,-26.729,3.31,,,,
2206,11/18/21 08:00:00  AM,-20.547,-25.613,3.31,,,,
2207,11/18/21 09:00:00  AM,-19.654,-26.789,3.31,,,,
2208,11/18/21 10:00:00  AM,-19.886,-27.771,3.31,,,,
2209,11/18/21 11:00:00  AM,-20.690,-26.729,3.31,,,,
2210,11/18/21 12:00:00  PM,-20.451,-27.522,3.31,,,,
2211,11/18/21 01:00:00  PM,-20.980,-27.031,3.31,,,,
2212,11/18/21 02:00:00  PM,-21.370,-27.771,3.31,,,,
2213,11/18/21 03:00:00  PM,-20.356,-27.771,3.31,,,,
2214,11/18/21 04:00:00  PM,-21.518,-27.959,3.31,,,,
2215,11/18/21 05:00:00  PM,-21.174,-28.792,3.31,,,,
2216,11/18/21 06:00:00  PM,-21.125,-28.533,3.31,,,,
2217,11/18/21 07:00:00  PM,-20.835,-28.989,3.29,,,,
2218,11/18/21 08:00:00  PM,-21.966,-28.469,3.29,,,,
2219,11/18/21 09:00:00  PM,-21.816,-28.792,3.29,,,,
2220,11/18/21 10:00:00  PM,-21.816,-29.453,3.31,,,,
2221,11/18/21 11:00:00  PM,-22.575,-29.722,3.29,,,,
2222,11/19/21 12:00:00  AM,-21.766,-28.404,3.29,,,,
2223,11/19/21 01:00:00  AM,-22.575,-26.431,3.29,,,,
2224,11/19/21 02:00:00  AM,-20.451,-25.613,3.31,,,,
2225,11/19/21 03:00:00  AM,-21.716,-24.988,3.31,,,,
2226,11/19/21 04:00:00  AM,-21.716,-24.214,3.31,,,,
2227,11/19/21 05:00:00  AM,-20.690,-23.515,3.31,,,,
2228,11/19/21 06:00:00  AM,-20.690,-22.989,3.31,,,,
2229,11/19/21 07:00:00  AM,-20.642,-22.729,3.31,,,,
2230,11/19/21 08:00:00  AM,-20.404,-22.117,3.31,,,,
2231,11/19/21 09:00:00  AM,-20.262,-22.067,3.31,,,,
2232,11/19/21 10:00:00  AM,-20.404,-22.422,3.32,,,,
2233,11/19/21 11:00:00  AM,-19.839,-21.766,3.32,,,,
2234,11/19/21 12:00:00  PM,-19.515,-21.321,3.32,,,,
2235,11/19/21 01:00:00  PM,-19.979,-20.835,3.32,,,,
2236,11/19/21 02:00:00  PM,-19.561,-21.223,3.32,,,,
2237,11/19/21 03:00:00  PM,-19.700,-21.321,3.32,,,,
2238,11/19/21 04:00:00  PM,-19.746,-21.077,3.32,,,,
2239,11/19/21 05:00:00  PM,-19.654,-21.125,3.32,,,,
2240,11/19/21 06:00:00  PM,-20.214,-21.125,3.32,,,,
2241,11/19/21 07:00:00  PM,-19.607,-21.766,3.32,,,,
2242,11/19/21 08:00:00  PM,-20.073,-22.117,3.32,,,,
2243,11/19/21 09:00:00  PM,-19.793,-21.419,3.32,,,,
2244,11/19/21 10:00:00  PM,-19.423,-20.835,3.32,,,,
2245,11/19/21 11:00:00  PM,-20.786,-21.667,3.32,,,,
2246,11/20/21 12:00:00  AM,-19.746,-21.667,3.32,,,,
2247,11/20/21 01:00:00  AM,-19.654,-21.716,3.32,,,,
2248,11/20/21 02:00:00  AM,-19.469,-21.617,3.32,,,,
2249,11/20/21 03:00:00  AM,-19.331,-21.419,3.32,,,,
2250,11/20/21 04:00:00  AM,-19.515,-21.223,3.32,,,,
2251,11/20/21 05:00:00  AM,-19.423,-21.174,3.32,,,,
2252,11/20/21 06:00:00  AM,-19.377,-21.125,3.32,,,,
2253,11/20/21 07:00:00  AM,-19.423,-21.125,3.32,,,,
2254,11/20/21 08:00:00  AM,-19.979,-21.469,3.32,,,,
2255,11/20/21 09:00:00  AM,-19.515,-22.524,3.32,,,,
2256,11/20/21 10:00:00  AM,-19.746,-21.469,3.32,,,,
2257,11/20/21 11:00:00  AM,-19.515,-22.218,3.32,,,,
2258,11/20/21 12:00:00  PM,-19.839,-22.885,3.32,,,,
2259,11/20/21 01:00:00  PM,-20.642,-23.835,3.31,,,,
2260,11/20/21 02:00:00  PM,-20.835,-22.781,3.31,,,,
2261,11/20/21 03:00:00  PM,-21.223,-22.626,3.31,,,,
2262,11/20/21 04:00:00  PM,-20.738,-23.462,3.31,,,,
2263,11/20/21 05:00:00  PM,-21.866,-23.409,3.31,,,,
2264,11/20/21 06:00:00  PM,-21.916,-22.524,3.31,,,,
2265,11/20/21 07:00:00  PM,-22.729,-23.250,3.31,,,,
2266,11/20/21 08:00:00  PM,-22.168,-23.093,3.31,,,,
2267,11/20/21 09:00:00  PM,-23.781,-26.194,3.31,,,,
2268,11/20/21 10:00:00  PM,-23.835,-26.910,3.29,,,,
2269,11/20/21 11:00:00  PM,-22.833,-26.910,3.29,,,,
2270,11/21/21 12:00:00  AM,-24.160,-29.655,3.29,,,,
2271,11/21/21 01:00:00  AM,-24.105,-29.453,3.27,,,,
2272,11/21/21 02:00:00  AM,-24.051,-30.201,3.27,,,,
2273,11/21/21 03:00:00  AM,-24.488,-29.790,3.27,,,,
2274,11/21/21 04:00:00  AM,-24.214,-30.619,3.29,,,,
2275,11/21/21 05:00:00  AM,-23.568,-29.722,3.27,,,,
2276,11/21/21 06:00:00  AM,-24.598,-30.549,3.29,,,,
2277,11/21/21 07:00:00  AM,-24.433,-28.276,3.29,,,,
2278,11/21/21 08:00:00  AM,-24.214,-30.340,3.29,,,,
2279,11/21/21 09:00:00  AM,-24.876,-30.132,3.27,,,,
2280,11/21/21 10:00:00  AM,-24.709,-30.201,3.27,,,,
2281,11/21/21 11:00:00  AM,-24.598,-30.479,3.27,,,,
2282,11/21/21 12:00:00  PM,-25.441,-30.132,3.27,,,,
2283,11/21/21 01:00:00  PM,-24.932,-30.201,3.27,,,,
2284,11/21/21 02:00:00  PM,-24.214,-28.858,3.27,,,,
2285,11/21/21 03:00:00  PM,-25.045,-31.188,3.27,,,,
2286,11/21/21 04:00:00  PM,-24.654,-31.478,3.27,,,,
2287,11/21/21 05:00:00  PM,-24.932,-28.792,3.27,,,,
2288,11/21/21 06:00:00  PM,-25.844,-28.858,3.27,,,,
2289,11/21/21 07:00:00  PM,-23.781,-28.989,3.27,,,,
2290,11/21/21 08:00:00  PM,-24.488,-28.340,3.27,,,,
2291,11/21/21 09:00:00  PM,-23.997,-29.858,3.27,,,,
2292,11/21/21 10:00:00  PM,-24.654,-30.270,3.27,,,,
2293,11/21/21 11:00:00  PM,-25.045,-30.831,3.27,,,,
2294,11/22/21 12:00:00  AM,-24.932,-30.132,3.27,,,,
2295,11/22/21 01:00:00  AM,-24.598,-31.045,3.29,,,,
2296,11/22/21 02:00:00  AM,-24.654,-29.453,3.27,,,,
2297,11/22/21 03:00:00  AM,-24.598,-26.550,3.27,,,,
2298,11/22/21 04:00:00  AM,-24.105,-26.253,3.29,,,,
2299,11/22/21 05:00:00  AM,-23.674,-27.584,3.29,,,,
2300,11/22/21 06:00:00  AM,-24.433,-28.727,3.29,,,,
2301,11/22/21 07:00:00  AM,-23.621,-27.584,3.29,,,,
2302,11/22/21 08:00:00  AM,-23.889,-29.927,3.29,,,,
2303,11/22/21 09:00:00  AM,-24.160,-30.409,3.29,,,,
2304,11/22/21 10:00:00  AM,-24.051,-30.831,3.27,,,,
2305,11/22/21 11:00:00  AM,-25.902,-30.549,3.27,,,,
2306,11/22/21 12:00:00  PM,-24.105,-30.270,3.27,,,,
2307,11/22/21 01:00:00  PM,-24.543,-30.690,3.29,,,,
2308,11/22/21 02:00:00  PM,-24.160,-28.792,3.27,,,,
2309,11/22/21 03:00:00  PM,-24.160,-28.662,3.29,,,,
2310,11/22/21 04:00:00  PM,-24.214,-29.927,3.29,,,,
2311,11/22/21 05:00:00  PM,-24.488,-27.708,3.29,,,,
2312,11/22/21 06:00:00  PM,-23.568,-26.970,3.29,,,,
2313,11/22/21 07:00:00  PM,-23.356,-26.849,3.29,,,,
2314,11/22/21 08:00:00  PM,-23.568,-27.522,3.29,,,,
2315,11/22/21 09:00:00  PM,-23.568,-28.404,3.29,,,,
2316,11/22/21 10:00:00  PM,-23.462,-27.896,3.29,,,,
2317,11/22/21 11:00:00  PM,-23.674,-28.598,3.29,,,,
2318,11/23/21 12:00:00  AM,-23.889,-29.655,3.29,,,,
2319,11/23/21 01:00:00  AM,-24.051,-28.533,3.29,,,,
2320,11/23/21 02:00:00  AM,-23.621,-27.896,3.29,,,,
2321,11/23/21 03:00:00  AM,-24.105,-30.132,3.29,,,,
2322,11/23/21 04:00:00  AM,-23.356,-29.790,3.27,,,,
2323,11/23/21 05:00:00  AM,-23.889,-31.478,3.29,,,,
2324,11/23/21 06:00:00  AM,-24.051,-29.858,3.27,,,,
2325,11/23/21 07:00:00  AM,-25.101,-31.624,3.27,,,,
2326,11/23/21 08:00:00  AM,-25.214,-32.294,3.27,,,,
2327,11/23/21 09:00:00  AM,-24.876,-30.690,3.27,,,,
2328,11/23/21 10:00:00  AM,-25.214,-30.340,3.27,,,,
2329,11/23/21 11:00:00  AM,-25.045,-31.920,3.27,,,,
2330,11/23/21 12:00:00  PM,-25.902,-31.772,3.27,,,,
2331,11/23/21 01:00:00  PM,-25.498,-32.598,3.27,,,,
2332,11/23/21 02:00:00  PM,-26.910,-32.069,3.27,,,,
2333,11/23/21 03:00:00  PM,-26.789,-32.069,3.27,,,,
2334,11/23/21 04:00:00  PM,-24.051,-30.902,3.27,,,,
2335,11/23/21 05:00:00  PM,-25.441,-31.920,3.27,,,,
2336,11/23/21 06:00:00  PM,-24.543,-32.219,3.27,,,,
2337,11/23/21 07:00:00  PM,-24.709,-31.845,3.27,,,,
2338,11/23/21 08:00:00  PM,-26.077,-30.619,3.27,,,,
2339,11/23/21 09:00:00  PM,-25.327,-30.973,3.27,,,,
2340,11/23/21 10:00:00  PM,-25.728,-28.858,3.27,,,,
2341,11/23/21 11:00:00  PM,-25.327,-31.261,3.27,,,,
2342,11/24/21 12:00:00  AM,-25.498,-28.923,3.27,,,,
2343,11/24/21 01:00:00  AM,-23.041,-24.488,3.29,,,,
2344,11/24/21 02:00:00  AM,-22.989,-24.269,3.29,,,,
2345,11/24/21 03:00:00  AM,-23.250,-23.889,3.29,,,,
2346,11/24/21 04:00:00  AM,-22.320,-22.937,3.29,,,,
2347,11/24/21 05:00:00  AM,-22.320,-23.250,3.31,,,,
2348,11/24/21 06:00:00  AM,-22.016,-22.885,3.31,,,,
2349,11/24/21 07:00:00  AM,-21.716,-23.145,3.31,,,,
2350,11/24/21 08:00:00  AM,-21.518,-22.989,3.31,,,,
2351,11/24/21 09:00:00  AM,-21.518,-22.937,3.31,,,,
2352,11/24/21 10:00:00  AM,-21.567,-22.937,3.31,,,,
2353,11/24/21 11:00:00  AM,-21.617,-22.937,3.31,,,,
2354,11/24/21 12:00:00  PM,-22.218,-27.708,3.31,,,,
2355,11/24/21 01:00:00  PM,-21.667,-26.970,3.31,,,,
2356,11/24/21 02:00:00  PM,-22.524,-27.646,3.29,,,,
2357,11/24/21 03:00:00  PM,-23.303,-30.340,3.29,,,,
2358,11/24/21 04:00:00  PM,-22.885,-29.858,3.29,,,,
2359,11/24/21 05:00:00  PM,-24.214,-29.858,3.29,,,,
2360,11/24/21 06:00:00  PM,-25.844,-30.619,3.27,,,,
2361,11/24/21 07:00:00  PM,-24.876,-31.845,3.27,,,,
2362,11/24/21 08:00:00  PM,-25.728,-31.117,3.27,,,,
2363,11/24/21 09:00:00  PM,-24.876,-32.069,3.27,,,,
2364,11/24/21 10:00:00  PM,-24.821,-32.369,3.27,,,,
2365,11/24/21 11:00:00  PM,-24.654,-32.369,3.27,,,,
2366,11/25/21 12:00:00  AM,-25.498,-32.294,3.27,,,,
2367,11/25/21 01:00:00  AM,-25.214,-32.445,3.27,,,,
2368,11/25/21 02:00:00  AM,-25.613,-32.521,3.27,,,,
2369,11/25/21 03:00:00  AM,-24.821,-32.521,3.27,,,,
2370,11/25/21 04:00:00  AM,-28.276,-32.219,3.27,,,,
2371,11/25/21 05:00:00  AM,-25.441,-31.333,3.27,,,,
2372,11/25/21 06:00:00  AM,-25.902,-33.375,3.27,,,,
2373,11/25/21 07:00:00  AM,-26.194,-34.017,3.27,,,,
2374,11/25/21 08:00:00  AM,-26.910,-32.521,3.26,,,,
2375,11/25/21 09:00:00  AM,-28.022,-33.139,3.26,,,,
2376,11/25/21 10:00:00  AM,-27.833,-33.454,3.26,,,,
2377,11/25/21 11:00:00  AM,-26.609,-33.774,3.26,,,,
2378,11/25/21 12:00:00  PM,-27.584,-33.855,3.26,,,,
2379,11/25/21 01:00:00  PM,-27.460,-34.345,3.26,,,,
2380,11/25/21 02:00:00  PM,-27.275,-33.855,3.26,,,,
2381,11/25/21 03:00:00  PM,-27.959,-34.180,3.26,,,,
2382,11/25/21 04:00:00  PM,-27.522,-33.855,3.26,,,,
2383,11/25/21 05:00:00  PM,-27.398,-34.098,3.26,,,,
2384,11/25/21 06:00:00  PM,-26.669,-31.845,3.26,,,,
2385,11/25/21 07:00:00  PM,-27.398,-32.521,3.26,,,,
2386,11/25/21 08:00:00  PM,-26.849,-33.454,3.26,,,,
2387,11/25/21 09:00:00  PM,-26.669,-31.845,3.26,,,,
2388,11/25/21 10:00:00  PM,-28.340,-31.698,3.26,,,,
2389,11/25/21 11:00:00  PM,-25.786,-32.983,3.26,,,,
2390,11/26/21 12:00:00  AM,-26.371,-32.069,3.26,,,,
2391,11/26/21 01:00:00  AM,-25.671,-28.727,3.27,,,,
2392,11/26/21 02:00:00  AM,-25.786,-26.729,3.27,,,,
2393,11/26/21 03:00:00  AM,-25.786,-27.092,3.27,,,,
2394,11/26/21 04:00:00  AM,-25.327,-25.902,3.27,,,,
2395,11/26/21 05:00:00  AM,-25.728,-27.092,3.27,,,,
2396,11/26/21 06:00:00  AM,-25.327,-28.404,3.27,,,,
2397,11/26/21 07:00:00  AM,-25.498,-30.201,3.27,,,,
2398,11/26/21 08:00:00  AM,-25.902,-29.453,3.27,,,,
2399,11/26/21 09:00:00  AM,-25.441,-28.086,3.27,,,,
2400,11/26/21 10:00:00  AM,-25.728,-30.549,3.27,,,,
2401,11/26/21 11:00:00  AM,-25.327,-29.722,3.27,,,,
2402,11/26/21 12:00:00  PM,-24.709,-28.662,3.27,,,,
2403,11/26/21 01:00:00  PM,-25.270,-31.188,3.27,,,,
2404,11/26/21 02:00:00  PM,-24.543,-30.619,3.27,,,,
2405,11/26/21 03:00:00  PM,-24.543,-27.214,3.27,,,,
2406,11/26/21 04:00:00  PM,-24.433,-25.613,3.27,,,,
2407,11/26/21 05:00:00  PM,-23.409,-25.214,3.29,,,,
2408,11/26/21 06:00:00  PM,-24.598,-26.077,3.27,,,,
2409,11/26/21 07:00:00  PM,-23.198,-25.441,3.29,,,,
2410,11/26/21 08:00:00  PM,-22.885,-23.997,3.29,,,,
2411,11/26/21 09:00:00  PM,-23.198,-23.781,3.29,,,,
2412,11/26/21 10:00:00  PM,-22.678,-23.303,3.29,,,,
2413,11/26/21 11:00:00  PM,-22.473,-22.833,3.31,,,,
2414,11/27/21 12:00:00  AM,-21.916,-22.626,3.31,,,,
2415,11/27/21 01:00:00  AM,-22.117,-24.269,3.29,,,,
2416,11/27/21 02:00:00  AM,-22.422,-24.543,3.29,,,,
2417,11/27/21 03:00:00  AM,-22.218,-24.105,3.29,,,,
2418,11/27/21 04:00:00  AM,-22.117,-23.943,3.29,,,,
2419,11/27/21 05:00:00  AM,-21.966,-25.101,3.29,,,,
2420,11/27/21 06:00:00  AM,-23.198,-26.371,3.29,,,,
2421,11/27/21 07:00:00  AM,-22.833,-27.771,3.29,,,,
2422,11/27/21 08:00:00  AM,-22.729,-26.490,3.29,,,,
2423,11/27/21 09:00:00  AM,-22.422,-26.490,3.29,,,,
2424,11/27/21 10:00:00  AM,-22.473,-25.384,3.29,,,,
2425,11/27/21 11:00:00  AM,-22.781,-26.371,3.29,,,,
2426,11/27/21 12:00:00  PM,-23.621,-26.371,3.29,,,,
2427,11/27/21 01:00:00  PM,-23.621,-28.858,3.29,,,,
2428,11/27/21 02:00:00  PM,-23.997,-29.790,3.29,,,,
2429,11/27/21 03:00:00  PM,-23.728,-27.337,3.29,,,,
2430,11/27/21 04:00:00  PM,-24.709,-27.959,3.29,,,,
2431,11/27/21 05:00:00  PM,-25.498,-28.598,3.27,,,,
2432,11/27/21 06:00:00  PM,-25.101,-31.698,3.27,,,,
2433,11/27/21 07:00:00  PM,-24.821,-31.405,3.27,,,,
2434,11/27/21 08:00:00  PM,-25.902,-32.143,3.27,,,,
2435,11/27/21 09:00:00  PM,-25.960,-32.219,3.26,,,,
2436,11/27/21 10:00:00  PM,-26.312,-32.445,3.26,,,,
2437,11/27/21 11:00:00  PM,-27.337,-32.751,3.26,,,,
2438,11/28/21 12:00:00  AM,-26.253,-33.296,3.26,,,,
2439,11/28/21 01:00:00  AM,-26.136,-33.534,3.26,,,,
2440,11/28/21 02:00:00  AM,-26.550,-31.333,3.26,,,,
2441,11/28/21 03:00:00  AM,-28.792,-32.674,3.26,,,,
2442,11/28/21 04:00:00  AM,-27.771,-33.774,3.26,,,,
2443,11/28/21 05:00:00  AM,-27.398,-32.674,3.26,,,,
2444,11/28/21 06:00:00  AM,-27.646,-32.983,3.26,,,,
2445,11/28/21 07:00:00  AM,-27.337,-34.017,3.26,,,,
2446,11/28/21 08:00:00  AM,-26.136,-33.694,3.26,,,,
2447,11/28/21 09:00:00  AM,-26.910,-33.375,3.26,,,,
2448,11/28/21 10:00:00  AM,-26.789,-33.936,3.26,,,,
2449,11/28/21 11:00:00  AM,-27.896,-33.534,3.26,,,,
2450,11/28/21 12:00:00  PM,-28.533,-33.454,3.26,,,,
2451,11/28/21 01:00:00  PM,-26.550,-33.774,3.26,,,,
2452,11/28/21 02:00:00  PM,-26.910,-33.694,3.26,,,,
2453,11/28/21 03:00:00  PM,-27.646,-34.510,3.26,,,,
2454,11/28/21 04:00:00  PM,-28.276,-34.345,3.26,,,,
2455,11/28/21 05:00:00  PM,-25.902,-32.828,3.26,,,,
2456,11/28/21 06:00:00  PM,-28.022,-33.534,3.26,,,,
2457,11/28/21 07:00:00  PM,-26.970,-34.017,3.26,,,,
2458,11/28/21 08:00:00  PM,-28.340,-33.694,3.26,,,,
2459,11/28/21 09:00:00  PM,-27.092,-34.017,3.26,,,,
2460,11/28/21 10:00:00  PM,-26.849,-34.098,3.26,,,,
2461,11/28/21 11:00:00  PM,-27.584,-33.936,3.26,,,,
2462,11/29/21 12:00:00  AM,-27.771,-32.983,3.26,,,,
2463,11/29/21 01:00:00  AM,-26.910,-33.375,3.26,,,,
2464,11/29/21 02:00:00  AM,-29.253,-32.219,3.24,,,,
2465,11/29/21 03:00:00  AM,-28.213,-33.218,3.26,,,,
2466,11/29/21 04:00:00  AM,-28.149,-34.345,3.26,,,,
2467,11/29/21 05:00:00  AM,-28.213,-33.855,3.24,,,,
2468,11/29/21 06:00:00  AM,-27.522,-33.218,3.26,,,,
2469,11/29/21 07:00:00  AM,-29.121,-32.983,3.26,,,,
2470,11/29/21 08:00:00  AM,-27.092,-32.983,3.26,,,,
2471,11/29/21 09:00:00  AM,-27.708,-33.375,3.26,,,,
2472,11/29/21 10:00:00  AM,-28.149,-32.521,3.26,,,,
2473,11/29/21 11:00:00  AM,-27.522,-31.188,3.26,,,,
2474,11/29/21 12:00:00  PM,-26.849,-29.858,3.26,,,,
2475,11/29/21 01:00:00  PM,-26.019,-28.989,3.26,,,,
2476,11/29/21 02:00:00  PM,-26.789,-28.149,3.26,,,,
2477,11/29/21 03:00:00  PM,-26.019,-27.771,3.26,,,,
2478,11/29/21 04:00:00  PM,-25.327,-26.849,3.27,,,,
2479,11/29/21 05:00:00  PM,-25.214,-26.431,3.27,,,,
2480,11/29/21 06:00:00  PM,-25.157,-26.136,3.27,,,,
2481,11/29/21 07:00:00  PM,-24.988,-25.786,3.27,,,,
2482,11/29/21 08:00:00  PM,-23.674,-24.821,3.29,,,,
2483,11/29/21 09:00:00  PM,-22.575,-23.835,3.29,,,,
2484,11/29/21 10:00:00  PM,-22.067,-23.462,3.29,,,,
2485,11/29/21 11:00:00  PM,-22.269,-23.515,3.29,,,,
2486,11/30/21 12:00:00  AM,-21.866,-23.145,3.31,,,,
