"Plot Title: MEAD_12T_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547744, SEN S/N: 20547744, LBL: 10cm_air_CO2)","Good Battery (LGR S/N: 20547744)","Coupler Attached (LGR S/N: 20547744)","Host Connected (LGR S/N: 20547744)","Stopped (LGR S/N: 20547744)","End Of File (LGR S/N: 20547744)"
1558,08/02/22 12:30:00  AM,9.176,,,,,
1559,08/02/22 01:00:00  AM,9.275,,,,,
1560,08/02/22 01:30:00  AM,9.571,,,,,
1561,08/02/22 02:00:00  AM,9.571,,,,,
1562,08/02/22 02:30:00  AM,9.866,,,,,
1563,08/02/22 03:00:00  AM,10.259,,,,,
1564,08/02/22 03:30:00  AM,10.357,,,,,
1565,08/02/22 04:00:00  AM,10.455,,,,,
1566,08/02/22 04:30:00  AM,10.161,,,,,
1567,08/02/22 05:00:00  AM,10.846,,,,,
1568,08/02/22 05:30:00  AM,11.334,,,,,
1569,08/02/22 06:00:00  AM,11.916,,,,,
1570,08/02/22 06:30:00  AM,12.497,,,,,
1571,08/02/22 07:00:00  AM,13.365,,,,,
1572,08/02/22 07:30:00  AM,13.654,,,,,
1573,08/02/22 08:00:00  AM,15.378,,,,,
1574,08/02/22 08:30:00  AM,15.473,,,,,
1575,08/02/22 09:00:00  AM,16.332,,,,,
1576,08/02/22 09:30:00  AM,17.284,,,,,
1577,08/02/22 10:00:00  AM,18.140,,,,,
1578,08/02/22 10:30:00  AM,19.377,,,,,
1579,08/02/22 11:00:00  AM,20.805,,,,,
1580,08/02/22 11:30:00  AM,21.569,,,,,
1581,08/02/22 12:00:00  PM,21.569,,,,,
1582,08/02/22 12:30:00  PM,21.951,,,,,
1583,08/02/22 01:00:00  PM,22.238,,,,,
1584,08/02/22 01:30:00  PM,22.333,,,,,
1585,08/02/22 02:00:00  PM,19.662,,,,,
1586,08/02/22 02:30:00  PM,18.426,,,,,
1587,08/02/22 03:00:00  PM,19.187,,,,,
1588,08/02/22 03:30:00  PM,19.377,,,,,
1589,08/02/22 04:00:00  PM,19.662,,,,,
1590,08/02/22 04:30:00  PM,19.567,,,,,
1591,08/02/22 05:00:00  PM,18.901,,,,,
1592,08/02/22 05:30:00  PM,18.236,,,,,
1593,08/02/22 06:00:00  PM,16.808,,,,,
1594,08/02/22 06:30:00  PM,15.951,,,,,
1595,08/02/22 07:00:00  PM,14.996,,,,,
1596,08/02/22 07:30:00  PM,14.230,,,,,
1597,08/02/22 08:00:00  PM,12.883,,,,,
1598,08/02/22 08:30:00  PM,12.690,,,,,
1599,08/02/22 09:00:00  PM,12.207,,,,,
1600,08/02/22 09:30:00  PM,11.819,,,,,
1601,08/02/22 10:00:00  PM,11.041,,,,,
1602,08/02/22 10:30:00  PM,9.866,,,,,
1603,08/02/22 11:00:00  PM,8.879,,,,,
1604,08/02/22 11:30:00  PM,8.879,,,,,
1605,08/03/22 12:00:00  AM,8.680,,,,,
1606,08/03/22 12:30:00  AM,8.481,,,,,
1607,08/03/22 01:00:00  AM,8.282,,,,,
1608,08/03/22 01:30:00  AM,8.382,,,,,
1609,08/03/22 02:00:00  AM,8.382,,,,,
1610,08/03/22 02:30:00  AM,9.275,,,,,
1611,08/03/22 03:00:00  AM,9.275,,,,,
1612,08/03/22 03:30:00  AM,9.275,,,,,
1613,08/03/22 04:00:00  AM,8.978,,,,,
1614,08/03/22 04:30:00  AM,8.879,,,,,
1615,08/03/22 05:00:00  AM,8.978,,,,,
1616,08/03/22 05:30:00  AM,9.077,,,,,
1617,08/03/22 06:00:00  AM,9.373,,,,,
1618,08/03/22 06:30:00  AM,10.455,,,,,
1619,08/03/22 07:00:00  AM,11.236,,,,,
1620,08/03/22 07:30:00  AM,12.110,,,,,
1621,08/03/22 08:00:00  AM,12.883,,,,,
1622,08/03/22 08:30:00  AM,14.325,,,,,
1623,08/03/22 09:00:00  AM,14.709,,,,,
1624,08/03/22 09:30:00  AM,15.760,,,,,
1625,08/03/22 10:00:00  AM,16.808,,,,,
1626,08/03/22 10:30:00  AM,18.045,,,,,
1627,08/03/22 11:00:00  AM,19.567,,,,,
1628,08/03/22 11:30:00  AM,20.805,,,,,
1629,08/03/22 12:00:00  PM,20.615,,,,,
1630,08/03/22 12:30:00  PM,20.805,,,,,
1631,08/03/22 01:00:00  PM,20.901,,,,,
1632,08/03/22 01:30:00  PM,20.615,,,,,
1633,08/03/22 02:00:00  PM,18.331,,,,,
1634,08/03/22 02:30:00  PM,17.665,,,,,
1635,08/03/22 03:00:00  PM,17.475,,,,,
1636,08/03/22 03:30:00  PM,18.140,,,,,
1637,08/03/22 04:00:00  PM,18.426,,,,,
1638,08/03/22 04:30:00  PM,17.189,,,,,
1639,08/03/22 05:00:00  PM,17.189,,,,,
1640,08/03/22 05:30:00  PM,14.709,,,,,
1641,08/03/22 06:00:00  PM,13.942,,,,,
1642,08/03/22 06:30:00  PM,13.365,,,,,
1643,08/03/22 07:00:00  PM,12.304,,,,,
1644,08/03/22 07:30:00  PM,12.013,,,,,
1645,08/03/22 08:00:00  PM,10.553,,,,,
1646,08/03/22 08:30:00  PM,10.651,,,,,
1647,08/03/22 09:00:00  PM,11.236,,,,,
1648,08/03/22 09:30:00  PM,10.357,,,,,
1649,08/03/22 10:00:00  PM,9.571,,,,,
1650,08/03/22 10:30:00  PM,8.779,,,,,
1651,08/03/22 11:00:00  PM,8.282,,,,,
1652,08/03/22 11:30:00  PM,8.082,,,,,
1653,08/04/22 12:00:00  AM,7.882,,,,,
1654,08/04/22 12:30:00  AM,7.682,,,,,
1655,08/04/22 01:00:00  AM,7.079,,,,,
1656,08/04/22 01:30:00  AM,7.079,,,,,
1657,08/04/22 02:00:00  AM,7.782,,,,,
1658,08/04/22 02:30:00  AM,8.581,,,,,
1659,08/04/22 03:00:00  AM,8.978,,,,,
1660,08/04/22 03:30:00  AM,8.581,,,,,
1661,08/04/22 04:00:00  AM,9.176,,,,,
1662,08/04/22 04:30:00  AM,8.779,,,,,
1663,08/04/22 05:00:00  AM,8.978,,,,,
1664,08/04/22 05:30:00  AM,8.879,,,,,
1665,08/04/22 06:00:00  AM,9.472,,,,,
1666,08/04/22 06:30:00  AM,10.357,,,,,
1667,08/04/22 07:00:00  AM,11.722,,,,,
1668,08/04/22 07:30:00  AM,12.013,,,,,
1669,08/04/22 08:00:00  AM,13.750,,,,,
1670,08/04/22 08:30:00  AM,14.517,,,,,
1671,08/04/22 09:00:00  AM,15.855,,,,,
1672,08/04/22 09:30:00  AM,17.570,,,,,
1673,08/04/22 10:00:00  AM,18.806,,,,,
1674,08/04/22 10:30:00  AM,20.234,,,,,
1675,08/04/22 11:00:00  AM,22.238,,,,,
1676,08/04/22 11:30:00  AM,23.004,,,,,
1677,08/04/22 12:00:00  PM,23.004,,,,,
1678,08/04/22 12:30:00  PM,23.484,,,,,
1679,08/04/22 01:00:00  PM,23.773,,,,,
1680,08/04/22 01:30:00  PM,21.760,,,,,
1681,08/04/22 02:00:00  PM,20.043,,,,,
1682,08/04/22 02:30:00  PM,20.043,,,,,
1683,08/04/22 03:00:00  PM,19.948,,,,,
1684,08/04/22 03:30:00  PM,13.846,,,,,
1685,08/04/22 04:00:00  PM,11.041,,,,,
1686,08/04/22 04:30:00  PM,14.421,,,,,
1687,08/04/22 05:00:00  PM,17.855,,,,,
1688,08/04/22 05:30:00  PM,17.855,,,,,
1689,08/04/22 06:00:00  PM,18.711,,,,,
1690,08/04/22 06:30:00  PM,17.379,,,,,
1691,08/04/22 07:00:00  PM,17.284,,,,,
1692,08/04/22 07:30:00  PM,16.808,,,,,
1693,08/04/22 08:00:00  PM,15.760,,,,,
1694,08/04/22 08:30:00  PM,15.091,,,,,
1695,08/04/22 09:00:00  PM,14.230,,,,,
1696,08/04/22 09:30:00  PM,13.365,,,,,
1697,08/04/22 10:00:00  PM,12.304,,,,,
1698,08/04/22 10:30:00  PM,11.431,,,,,
1699,08/04/22 11:00:00  PM,11.528,,,,,
1700,08/04/22 11:30:00  PM,10.259,,,,,
1701,08/05/22 12:00:00  AM,10.161,,,,,
1702,08/05/22 12:30:00  AM,9.965,,,,,
1703,08/05/22 01:00:00  AM,9.571,,,,,
1704,08/05/22 01:30:00  AM,9.768,,,,,
1705,08/05/22 02:00:00  AM,9.965,,,,,
1706,08/05/22 02:30:00  AM,10.161,,,,,
1707,08/05/22 03:00:00  AM,10.553,,,,,
1708,08/05/22 03:30:00  AM,10.553,,,,,
1709,08/05/22 04:00:00  AM,10.259,,,,,
1710,08/05/22 04:30:00  AM,9.373,,,,,
1711,08/05/22 05:00:00  AM,10.063,,,,,
1712,08/05/22 05:30:00  AM,10.455,,,,,
1713,08/05/22 06:00:00  AM,10.846,,,,,
1714,08/05/22 06:30:00  AM,11.819,,,,,
1715,08/05/22 07:00:00  AM,12.980,,,,,
1716,08/05/22 07:30:00  AM,13.558,,,,,
1717,08/05/22 08:00:00  AM,13.942,,,,,
1718,08/05/22 08:30:00  AM,14.709,,,,,
1719,08/05/22 09:00:00  AM,16.332,,,,,
1720,08/05/22 09:30:00  AM,18.045,,,,,
1721,08/05/22 10:00:00  AM,18.616,,,,,
1722,08/05/22 10:30:00  AM,19.377,,,,,
1723,08/05/22 11:00:00  AM,20.424,,,,,
1724,08/05/22 11:30:00  AM,21.569,,,,,
1725,08/05/22 12:00:00  PM,21.760,,,,,
1726,08/05/22 12:30:00  PM,22.046,,,,,
1727,08/05/22 01:00:00  PM,21.378,,,,,
1728,08/05/22 01:30:00  PM,20.901,,,,,
1729,08/05/22 02:00:00  PM,17.950,,,,,
1730,08/05/22 02:30:00  PM,17.284,,,,,
1731,08/05/22 03:00:00  PM,18.045,,,,,
1732,08/05/22 03:30:00  PM,18.996,,,,,
1733,08/05/22 04:00:00  PM,19.187,,,,,
1734,08/05/22 04:30:00  PM,18.616,,,,,
1735,08/05/22 05:00:00  PM,17.855,,,,,
1736,08/05/22 05:30:00  PM,17.284,,,,,
1737,08/05/22 06:00:00  PM,16.808,,,,,
1738,08/05/22 06:30:00  PM,16.046,,,,,
1739,08/05/22 07:00:00  PM,15.378,,,,,
1740,08/05/22 07:30:00  PM,15.091,,,,,
1741,08/05/22 08:00:00  PM,13.846,,,,,
1742,08/05/22 08:30:00  PM,9.176,,,,,
1743,08/05/22 09:00:00  PM,7.682,,,,,
1744,08/05/22 09:30:00  PM,6.268,,,,,
1745,08/05/22 10:00:00  PM,5.244,,,,,
1746,08/05/22 10:30:00  PM,5.244,,,,,
1747,08/05/22 11:00:00  PM,5.655,,,,,
1748,08/05/22 11:30:00  PM,5.655,,,,,
1749,08/06/22 12:00:00  AM,5.552,,,,,
1750,08/06/22 12:30:00  AM,5.860,,,,,
1751,08/06/22 01:00:00  AM,5.655,,,,,
1752,08/06/22 01:30:00  AM,5.552,,,,,
1753,08/06/22 02:00:00  AM,5.037,,,,,
1754,08/06/22 02:30:00  AM,4.519,,,,,
1755,08/06/22 03:00:00  AM,4.623,,,,,
1756,08/06/22 03:30:00  AM,5.141,,,,,
1757,08/06/22 04:00:00  AM,4.934,,,,,
1758,08/06/22 04:30:00  AM,5.552,,,,,
1759,08/06/22 05:00:00  AM,7.582,,,,,
1760,08/06/22 05:30:00  AM,8.382,,,,,
1761,08/06/22 06:00:00  AM,9.077,,,,,
1762,08/06/22 06:30:00  AM,9.768,,,,,
1763,08/06/22 07:00:00  AM,11.431,,,,,
1764,08/06/22 07:30:00  AM,12.497,,,,,
1765,08/06/22 08:00:00  AM,14.134,,,,,
1766,08/06/22 08:30:00  AM,14.325,,,,,
1767,08/06/22 09:00:00  AM,11.139,,,,,
1768,08/06/22 09:30:00  AM,9.571,,,,,
1769,08/06/22 10:00:00  AM,10.259,,,,,
1770,08/06/22 10:30:00  AM,10.944,,,,,
1771,08/06/22 11:00:00  AM,11.431,,,,,
1772,08/06/22 11:30:00  AM,10.944,,,,,
1773,08/06/22 12:00:00  PM,11.139,,,,,
1774,08/06/22 12:30:00  PM,11.334,,,,,
1775,08/06/22 01:00:00  PM,12.883,,,,,
1776,08/06/22 01:30:00  PM,13.846,,,,,
1777,08/06/22 02:00:00  PM,12.207,,,,,
1778,08/06/22 02:30:00  PM,11.625,,,,,
1779,08/06/22 03:00:00  PM,12.207,,,,,
1780,08/06/22 03:30:00  PM,11.722,,,,,
1781,08/06/22 04:00:00  PM,10.161,,,,,
1782,08/06/22 04:30:00  PM,9.571,,,,,
1783,08/06/22 05:00:00  PM,9.472,,,,,
1784,08/06/22 05:30:00  PM,9.077,,,,,
1785,08/06/22 06:00:00  PM,9.275,,,,,
1786,08/06/22 06:30:00  PM,9.275,,,,,
1787,08/06/22 07:00:00  PM,9.472,,,,,
1788,08/06/22 07:30:00  PM,9.373,,,,,
1789,08/06/22 08:00:00  PM,9.176,,,,,
1790,08/06/22 08:30:00  PM,12.980,,,,,
1791,08/06/22 09:00:00  PM,12.594,,,,,
1792,08/06/22 09:30:00  PM,10.259,,,,,
1793,08/06/22 10:00:00  PM,8.879,,,,,
1794,08/06/22 10:30:00  PM,7.582,,,,,
1795,08/06/22 11:00:00  PM,7.381,,,,,
1796,08/06/22 11:30:00  PM,7.381,,,,,
1797,08/07/22 12:00:00  AM,8.382,,,,,
1798,08/07/22 12:30:00  AM,7.481,,,,,
1799,08/07/22 01:00:00  AM,6.573,,,,,
1800,08/07/22 01:30:00  AM,6.573,,,,,
1801,08/07/22 02:00:00  AM,6.471,,,,,
1802,08/07/22 02:30:00  AM,5.860,,,,,
1803,08/07/22 03:00:00  AM,5.552,,,,,
1804,08/07/22 03:30:00  AM,5.757,,,,,
1805,08/07/22 04:00:00  AM,4.934,,,,,
1806,08/07/22 04:30:00  AM,5.347,,,,,
1807,08/07/22 05:00:00  AM,6.370,,,,,
1808,08/07/22 05:30:00  AM,7.280,,,,,
1809,08/07/22 06:00:00  AM,7.782,,,,,
1810,08/07/22 06:30:00  AM,7.983,,,,,
1811,08/07/22 07:00:00  AM,7.481,,,,,
1812,08/07/22 07:30:00  AM,7.582,,,,,
1813,08/07/22 08:00:00  AM,8.382,,,,,
1814,08/07/22 08:30:00  AM,8.581,,,,,
1815,08/07/22 09:00:00  AM,8.481,,,,,
1816,08/07/22 09:30:00  AM,10.063,,,,,
1817,08/07/22 10:00:00  AM,10.357,,,,,
1818,08/07/22 10:30:00  AM,10.553,,,,,
1819,08/07/22 11:00:00  AM,10.553,,,,,
1820,08/07/22 11:30:00  AM,11.139,,,,,
1821,08/07/22 12:00:00  PM,10.553,,,,,
1822,08/07/22 12:30:00  PM,11.722,,,,,
1823,08/07/22 01:00:00  PM,12.497,,,,,
1824,08/07/22 01:30:00  PM,12.883,,,,,
1825,08/07/22 02:00:00  PM,12.980,,,,,
1826,08/07/22 02:30:00  PM,14.134,,,,,
1827,08/07/22 03:00:00  PM,14.996,,,,,
1828,08/07/22 03:30:00  PM,15.187,,,,,
1829,08/07/22 04:00:00  PM,17.094,,,,,
1830,08/07/22 04:30:00  PM,17.760,,,,,
1831,08/07/22 05:00:00  PM,18.140,,,,,
1832,08/07/22 05:12:03  PM,,,Logged,,,
1833,08/07/22 05:12:13  PM,,,,Logged,,
1834,08/07/22 05:12:17  PM,,,,,Logged,Logged
