site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
DRYAS,NA,NA,NA,2022,207,1026,21.2,12.169,1.9773,395.46,0.75015,12.002,16.647,4.3768,11
DRYAS,NA,NA,NA,2022,207,1026,22.2,12.181,1.9856,397.12,0.74461,11.914,16.647,4.6395,11
DRYAS,NA,NA,NA,2022,207,1026,23.2,12.128,1.9849,396.98,0.74876,11.98,16.647,4.8496,11
DRYAS,NA,NA,NA,2022,207,1026,24.2,12.062,1.9967,399.34,0.74599,11.936,16.647,5.0246,11
DRYAS,NA,NA,NA,2022,207,1026,25.2,12.106,1.9981,399.62,0.7505,12.008,16.647,5.1471,11
DRYAS,NA,NA,NA,2022,207,1026,26.2,12.139,2.0016,400.31,0.74634,11.941,16.647,5.3046,11
DRYAS,NA,NA,NA,2022,207,1026,27.2,12.064,1.9974,399.48,0.74772,11.964,16.647,5.4795,10.983
DRYAS,NA,NA,NA,2022,207,1026,28.2,11.983,1.9998,399.97,0.74426,11.908,16.647,5.6194,10.966
DRYAS,NA,NA,NA,2022,207,1026,29.2,12.007,2.0036,400.73,0.75327,12.052,16.647,5.6544,10.966
DRYAS,NA,NA,NA,2022,207,1026,30.2,12.032,2.0016,400.31,0.75084,12.014,16.647,5.7592,10.966
DRYAS,NA,NA,NA,2022,207,1026,31.2,12.043,1.9939,398.79,0.74426,11.908,16.647,5.934,10.966
DRYAS,NA,NA,NA,2022,207,1026,32.2,12.056,2.0029,400.59,0.74876,11.98,16.647,6.1262,10.966
DRYAS,NA,NA,NA,2022,207,1026,33.2,12.119,2.0009,400.17,0.75188,12.03,16.647,6.3175,10.965
DRYAS,NA,NA,NA,2022,207,1026,34.2,12.032,2.0023,400.45,0.7505,12.008,16.647,6.4407,10.966
DRYAS,NA,NA,NA,2022,207,1026,35.2,12.111,2.0029,400.59,0.74703,11.953,16.647,6.5629,10.966
